numeric__day,numeric__month,numeric__year,numeric__Carbon intensity gCO₂eq/kWh (direct),numeric__Carbon intensity gCO₂eq/kWh (Life cycle),numeric__Carbon-free energy percentage (CFE%),numeric__Renewable energy percentage (RE%),numeric__Data estimated,numeric__estimated_hour_flag,numeric__hourly_row_count,numeric__estimated_hour_share,numeric__hour,numeric__day_of_week,numeric__is_weekend,numeric__carbon_intensity_gap,numeric__cfe_re_gap,categorical__Data source_Electricity Maps Estimation,categorical__Data source_entsoe.eu,categorical__Data source_kostt.com,categorical__Data estimation method_Unknown
-1.4493694562059556,-1.656203808430769,0.5679563330496027,-0.3541020604422242,-0.37081753741755463,0.39499463265977547,0.47907062578686843,0.0,0.0,0.0,0.0,0.0,-0.4885364097420488,-0.6305993542151145,-0.6001519795500763,-0.7150407611523111,0.0,1.0,0.0,1.0
-1.4493694562059556,-1.656203808430769,-1.0012634819715296,-0.8848344766439808,-0.8973609608744485,0.9997056399238597,0.6526737456870805,0.0,0.0,0.0,0.0,0.0,-1.4848935611896485,-0.6305993542151145,-0.9784213906374725,2.7156909643762925,0.0,1.0,0.0,1.0
-0.7721960855596162,-0.2258963072787232,1.3525662405601688,-0.21303030909303894,-0.21198154358825694,0.26360895420128383,0.11749723123608262,0.0,0.0,0.0,0.0,0.0,-1.4848935611896485,-0.6305993542151145,-0.16311031607407236,1.157491580145648,0.0,1.0,0.0,1.0
1.3721862548204589,1.2044111938733226,-1.7858733894820957,1.2260572236887215,1.2116137630922261,-1.1861604192377309,-1.17679601410091,0.0,0.0,0.0,0.0,0.0,1.5041778931531506,1.5857929338425438,0.788888225472997,0.03060582509038187,0.0,1.0,0.0,1.0
0.46928842729200626,1.4904726941037318,1.3525662405601688,-1.6337541744246584,-1.614456078166096,1.5056668343721862,1.5718072653506616,0.0,0.0,0.0,0.0,0.0,1.0059993174293507,1.5857929338425438,-1.0502914592726205,-0.6695950324196882,0.0,1.0,0.0,1.0
1.0335995694972893,-0.2258963072787232,-0.2166535744609635,-0.4701876148441678,-0.49372372535948356,0.5870198550221865,0.510980284707058,0.0,0.0,0.0,0.0,0.0,1.5041778931531506,1.5857929338425438,-0.8207998070887512,0.5620683749913485,0.0,1.0,0.0,1.0
0.24356397040989308,0.6322881934125043,1.3525662405601688,2.298135253264387,2.2878687718515835,-2.289673785905929,-2.1120665554043905,0.0,0.0,0.0,0.0,0.0,0.009642165981751044,-0.6305993542151145,1.7782771142538736,-1.2305131472399533,0.0,1.0,0.0,1.0
0.24356397040989308,-1.0840808079699507,0.5679563330496027,-0.11674638173323498,-0.10093263121272149,0.02131397105046744,0.07163685683365781,0.0,0.0,0.0,0.0,0.0,-1.4848935611896485,-0.6305993542151145,0.1822466336757523,-0.4087028859916581,0.0,1.0,0.0,1.0
0.24356397040989308,-1.0840808079699507,-0.2166535744609635,0.4085178303319661,0.3850586585936333,-0.31530919150644576,-0.23959944118234486,0.0,0.0,0.0,0.0,0.0,1.0059993174293507,1.5857929338425438,-0.06952250084204874,-0.5837531003691723,0.0,1.0,0.0,1.0
0.9207373410562326,0.060165192951685965,1.3525662405601688,-0.6950765796592041,-0.6293789966699431,0.4328943475997251,0.3266017987440738,0.0,0.0,0.0,0.0,0.0,0.009642165981751044,-0.6305993542151145,0.5778678526112485,0.8204357587120166,0.0,1.0,0.0,1.0
-1.4493694562059556,0.060165192951685965,-0.2166535744609635,0.4783314281381,0.45598250020979175,-0.38810822728693195,-0.32902977401249867,0.0,0.0,0.0,0.0,0.0,-1.4848935611896485,-0.6305993542151145,0.00984802666935278,-0.4427871825411243,0.0,1.0,0.0,1.0
1.7107729401436287,0.060165192951685965,1.3525662405601688,0.40920382940337874,0.4411734664250672,-0.503228611417029,-0.4765013298377758,0.0,0.0,0.0,0.0,0.0,0.009642165981751044,-0.6305993542151145,0.9190827579070346,-0.17095439771450396,0.0,1.0,0.0,1.0
-0.7721960855596162,-0.5119578075091323,1.3525662405601688,-0.8083719647610711,-0.8251182485649959,0.9169052904786639,0.7818740286233107,0.0,0.0,0.0,0.0,0.0,0.5078207417055509,-0.6305993542151145,-0.9883846867567181,1.0093721679800511,0.0,1.0,0.0,1.0
1.2593240263794023,-1.656203808430769,0.5679563330496027,-0.3816607539072696,-0.38778700700463237,0.3938365858143883,0.40015538447690735,0.0,0.0,0.0,0.0,0.0,1.0059993174293507,1.5857929338425438,-0.4349179899777026,-0.0863748470176709,0.0,1.0,0.0,1.0
-0.8850583140006727,1.4904726941037318,-0.2166535744609635,-1.8468954051417439,-1.868024669793864,1.888875063209454,2.0088602772493656,0.0,0.0,0.0,0.0,0.0,0.5078207417055509,-0.6305993542151145,-1.9528093616658573,-1.1392008959901396,0.0,1.0,0.0,1.0
-0.09502271491327666,1.4904726941037318,-1.7858733894820957,-2.5855119245613873,-2.549208822208049,2.4474221121369606,2.2071374237860693,0.0,0.0,0.0,0.0,0.0,-0.4885364097420488,-0.6305993542151145,-1.5594270856785553,1.7230384265960943,0.0,1.0,0.0,1.0
-0.8850583140006727,0.34622669318209515,-1.0012634819715296,-0.022982181731893498,-0.02945611997270608,0.19396822799912702,-0.1522513046928225,0.0,0.0,0.0,0.0,0.0,-1.4848935611896485,-0.6305993542151145,-0.13501158207499464,2.7813347947678633,0.0,1.0,0.0,1.0
0.017839513527779925,-0.5119578075091323,0.5679563330496027,0.17528474219637324,0.14521260251277882,-0.07427753218696101,0.04180939425410077,0.0,0.0,0.0,0.0,0.0,0.009642165981751044,-0.6305993542151145,-0.3864448751505681,-0.9317495602014012,0.0,1.0,0.0,1.0
-1.5622316846470121,0.34622669318209515,1.3525662405601688,2.298135253264387,2.2878687718515835,-2.289673785905929,-2.1120665554043905,0.0,0.0,0.0,0.0,0.0,1.0059993174293507,1.5857929338425438,1.7782771142538736,-1.2305131472399533,0.0,1.0,0.0,1.0
1.4850484832615154,-0.5119578075091323,-1.0012634819715296,0.07821587359139658,0.04360931643589927,0.16907022082329837,-0.15933077225097184,0.0,0.0,0.0,0.0,0.0,1.5041778931531506,1.5857929338425438,-0.5501116046592334,2.6395272893706836,0.0,1.0,0.0,1.0
-1.5622316846470121,0.9183496936429134,0.5679563330496027,-0.4978188659033036,-0.49126811373529894,0.5041668670840189,0.27746196510515353,0.0,0.0,0.0,0.0,0.0,-0.4885364097420488,-0.6305993542151145,-0.3080818719658188,1.787419875633971,0.0,1.0,0.0,1.0
-1.336507227764899,-0.2258963072787232,0.5679563330496027,0.43100408835550347,0.44050775074178417,-0.49580658390795496,-0.34709282726748325,0.0,0.0,0.0,0.0,0.0,-0.9867149854658487,-0.6305993542151145,0.5372310381025645,-1.1577158225108377,0.0,1.0,0.0,1.0
1.1464617979383458,0.9183496936429134,-1.7858733894820957,1.2219346331153251,1.2739963468851327,-1.4619861224118083,-1.3654430025621895,0.0,0.0,0.0,0.0,0.0,-0.9867149854658487,-0.6305993542151145,1.9708262077935013,-0.6493969307607435,0.0,1.0,0.0,1.0
0.1307017419688365,0.9183496936429134,-1.7858733894820957,1.0853680487447481,1.0891095166949187,-1.0557748721457099,-1.1166205398566384,0.0,0.0,0.0,0.0,0.0,1.5041778931531506,1.5857929338425438,0.9929678751954566,0.586474414495911,0.0,1.0,0.0,1.0
0.46928842729200626,-0.5119578075091323,1.3525662405601688,-1.4001385098838557,-1.3988960838517952,1.4436060511580187,1.3642122901896288,0.0,0.0,0.0,0.0,0.0,-0.9867149854658487,-0.6305993542151145,-1.1727616385356066,0.5124147084131125,0.0,1.0,0.0,1.0
0.1307017419688365,-1.656203808430769,-1.0012634819715296,-0.5065983347884095,-0.5160189204128242,0.6143392328747338,0.4435171232705735,0.0,0.0,0.0,0.0,0.0,-1.4848935611896485,-0.6305993542151145,-0.6002639266974753,1.325809093970185,0.0,1.0,0.0,1.0
0.5821506557330628,1.4904726941037318,0.5679563330496027,-1.3511291531473124,-1.3760859011944069,1.46566157971335,1.4019520988635876,0.0,0.0,0.0,0.0,0.0,1.0059993174293507,1.5857929338425438,-1.5979369043864593,0.38365181033734136,0.0,1.0,0.0,1.0
