Country,Zone name,Zone id,date,Carbon intensity gCO₂eq/kWh (direct),Carbon intensity gCO₂eq/kWh (Life cycle),Carbon-free energy percentage (CFE%),Renewable energy percentage (RE%),Data source,Data estimated,Data estimation method,source_file,estimated_hour_flag,hourly_row_count,Datetime (UTC),estimated_hour_share
Kosovo,Kosovo,XK,2021-12-11 00:00:00+00:00,568.69375,619.4570833333333,23.639166666666668,22.07041666666667,entsoe.eu,0.0,Unknown,hourly-2021.csv,0,24,2021-12-11 00:00:00+00:00,0.0
Kosovo,Kosovo,XK,2021-12-12 00:00:00+00:00,569.2666666666667,617.6654166666666,25.092083333333335,23.290833333333335,entsoe.eu,0.0,Unknown,hourly-2021.csv,0,24,2021-12-12 00:00:00+00:00,0.0
Kosovo,Kosovo,XK,2021-12-13 00:00:00+00:00,510.84874999999994,558.4116666666666,31.190416666666668,29.991249999999997,entsoe.eu,0.0,Unknown,hourly-2021.csv,0,24,2021-12-13 00:00:00+00:00,0.0
Kosovo,Kosovo,XK,2021-12-14 00:00:00+00:00,498.32666666666665,548.0825,31.375,29.5675,entsoe.eu,0.0,Unknown,hourly-2021.csv,0,24,2021-12-14 00:00:00+00:00,0.0
Kosovo,Kosovo,XK,2021-12-15 00:00:00+00:00,451.50875,499.0858333333333,37.497083333333336,34.5725,entsoe.eu,0.0,Unknown,hourly-2021.csv,0,24,2021-12-15 00:00:00+00:00,0.0
Kosovo,Kosovo,XK,2021-12-16 00:00:00+00:00,513.9883333333333,564.0670833333334,29.87125,27.52875,entsoe.eu,0.0,Unknown,hourly-2021.csv,0,24,2021-12-16 00:00:00+00:00,0.0
Kosovo,Kosovo,XK,2021-12-17 00:00:00+00:00,536.12625,587.0466666666667,27.102083333333336,25.301666666666662,entsoe.eu,0.0,Unknown,hourly-2021.csv,0,24,2021-12-17 00:00:00+00:00,0.0
Kosovo,Kosovo,XK,2021-12-18 00:00:00+00:00,578.865,632.0708333333333,22.28625,20.18,entsoe.eu,0.0,Unknown,hourly-2021.csv,0,24,2021-12-18 00:00:00+00:00,0.0
Kosovo,Kosovo,XK,2021-12-19 00:00:00+00:00,611.24375,666.5908333333333,18.29041666666667,14.916666666666666,entsoe.eu,0.0,Unknown,hourly-2021.csv,0,24,2021-12-19 00:00:00+00:00,0.0
Kosovo,Kosovo,XK,2021-12-20 00:00:00+00:00,544.3645833333334,596.9604166666667,26.02333333333333,24.39708333333333,entsoe.eu,0.0,Unknown,hourly-2021.csv,0,24,2021-12-20 00:00:00+00:00,0.0
Kosovo,Kosovo,XK,2021-12-21 00:00:00+00:00,542.4658333333333,597.1383333333333,25.3325,23.822916666666668,entsoe.eu,0.0,Unknown,hourly-2021.csv,0,24,2021-12-21 00:00:00+00:00,0.0
Kosovo,Kosovo,XK,2021-12-22 00:00:00+00:00,538.6933333333333,591.1875,26.53625,25.520416666666662,entsoe.eu,0.0,Unknown,hourly-2021.csv,0,24,2021-12-22 00:00:00+00:00,0.0
Kosovo,Kosovo,XK,2021-12-23 00:00:00+00:00,563.8566666666667,615.0216666666666,24.663749999999997,23.514166666666668,entsoe.eu,0.0,Unknown,hourly-2021.csv,0,24,2021-12-23 00:00:00+00:00,0.0
Kosovo,Kosovo,XK,2021-12-24 00:00:00+00:00,641.6491666666667,696.5079166666666,15.29375,12.594583333333333,entsoe.eu,0.0,Unknown,hourly-2021.csv,0,24,2021-12-24 00:00:00+00:00,0.0
Kosovo,Kosovo,XK,2021-12-25 00:00:00+00:00,612.72875,666.93625,18.72,15.287083333333332,entsoe.eu,0.0,Unknown,hourly-2021.csv,0,24,2021-12-25 00:00:00+00:00,0.0
Kosovo,Kosovo,XK,2021-12-26 00:00:00+00:00,622.78875,676.9391666666667,17.533333333333335,14.5625,entsoe.eu,0.0,Unknown,hourly-2021.csv,0,24,2021-12-26 00:00:00+00:00,0.0
Kosovo,Kosovo,XK,2021-12-27 00:00:00+00:00,584.0908333333333,635.9329166666666,22.22,20.461666666666662,entsoe.eu,0.0,Unknown,hourly-2021.csv,0,24,2021-12-27 00:00:00+00:00,0.0
Kosovo,Kosovo,XK,2021-12-28 00:00:00+00:00,585.4583333333334,636.0120833333334,22.516666666666666,21.125416666666663,entsoe.eu,0.0,Unknown,hourly-2021.csv,0,24,2021-12-28 00:00:00+00:00,0.0
Kosovo,Kosovo,XK,2021-12-29 00:00:00+00:00,546.4604166666667,593.3675,28.144166666666667,27.00208333333333,entsoe.eu,0.0,Unknown,hourly-2021.csv,0,24,2021-12-29 00:00:00+00:00,0.0
Kosovo,Kosovo,XK,2021-12-30 00:00:00+00:00,534.1958333333333,582.4058333333334,29.180000000000003,26.319166666666664,entsoe.eu,0.0,Unknown,hourly-2021.csv,0,24,2021-12-30 00:00:00+00:00,0.0
Kosovo,Kosovo,XK,2021-12-31 00:00:00+00:00,526.7833333333333,575.36375,29.92375,26.569166666666664,entsoe.eu,0.0,Unknown,hourly-2021.csv,0,24,2021-12-31 00:00:00+00:00,0.0
Kosovo,Kosovo,XK,2022-01-01 00:00:00+00:00,578.7070833333333,628.2591666666666,24.058333333333337,20.825833333333332,entsoe.eu,0.0,Unknown,hourly-2022.csv,0,24,2022-01-01 00:00:00+00:00,0.0
Kosovo,Kosovo,XK,2022-01-02 00:00:00+00:00,583.5529166666666,634.2329166666667,23.294166666666666,19.110833333333336,entsoe.eu,0.0,Unknown,hourly-2022.csv,0,24,2022-01-02 00:00:00+00:00,0.0
Kosovo,Kosovo,XK,2022-01-03 00:00:00+00:00,558.9375,608.6770833333334,26.0375,22.13,entsoe.eu,0.0,Unknown,hourly-2022.csv,0,24,2022-01-03 00:00:00+00:00,0.0
Kosovo,Kosovo,XK,2022-01-04 00:00:00+00:00,558.2629166666667,607.7004166666667,26.030833333333337,23.425833333333333,entsoe.eu,0.0,Unknown,hourly-2022.csv,0,24,2022-01-04 00:00:00+00:00,0.0
Kosovo,Kosovo,XK,2022-01-05 00:00:00+00:00,556.7775,606.5945833333334,26.050833333333333,23.262083333333333,entsoe.eu,0.0,Unknown,hourly-2022.csv,0,24,2022-01-05 00:00:00+00:00,0.0
Kosovo,Kosovo,XK,2022-01-06 00:00:00+00:00,586.04125,639.9116666666667,20.942083333333333,19.294583333333332,entsoe.eu,0.0,Unknown,hourly-2022.csv,0,24,2022-01-06 00:00:00+00:00,0.0
Kosovo,Kosovo,XK,2022-01-07 00:00:00+00:00,594.2779166666667,644.67375,21.7825,20.035833333333333,entsoe.eu,0.0,Unknown,hourly-2022.csv,0,24,2022-01-07 00:00:00+00:00,0.0
Kosovo,Kosovo,XK,2022-01-08 00:00:00+00:00,573.7295833333334,622.91375,24.7325,21.781666666666663,entsoe.eu,0.0,Unknown,hourly-2022.csv,0,24,2022-01-08 00:00:00+00:00,0.0
Kosovo,Kosovo,XK,2022-01-09 00:00:00+00:00,573.2783333333333,622.5625,24.747083333333332,21.661666666666665,entsoe.eu,0.0,Unknown,hourly-2022.csv,0,24,2022-01-09 00:00:00+00:00,0.0
Kosovo,Kosovo,XK,2022-01-10 00:00:00+00:00,500.71,547.22875,33.08875,31.185,entsoe.eu,0.0,Unknown,hourly-2022.csv,0,24,2022-01-10 00:00:00+00:00,0.0
Kosovo,Kosovo,XK,2022-01-11 00:00:00+00:00,504.5875,553.0408333333334,32.09791666666667,30.18166666666667,entsoe.eu,0.0,Unknown,hourly-2022.csv,0,24,2022-01-11 00:00:00+00:00,0.0
Kosovo,Kosovo,XK,2022-01-12 00:00:00+00:00,539.25875,589.8091666666667,27.757916666666663,25.95625,entsoe.eu,0.0,Unknown,hourly-2022.csv,0,24,2022-01-12 00:00:00+00:00,0.0
Kosovo,Kosovo,XK,2022-01-13 00:00:00+00:00,558.6745833333333,608.8054166666667,26.02208333333333,24.30666666666667,entsoe.eu,0.0,Unknown,hourly-2022.csv,0,24,2022-01-13 00:00:00+00:00,0.0
Kosovo,Kosovo,XK,2022-01-14 00:00:00+00:00,554.19125,602.8675,26.87875,24.420833333333334,entsoe.eu,0.0,Unknown,hourly-2022.csv,0,24,2022-01-14 00:00:00+00:00,0.0
Kosovo,Kosovo,XK,2022-01-15 00:00:00+00:00,578.755,630.1454166666666,23.518333333333334,20.432083333333335,entsoe.eu,0.0,Unknown,hourly-2022.csv,0,24,2022-01-15 00:00:00+00:00,0.0
Kosovo,Kosovo,XK,2022-01-16 00:00:00+00:00,586.7675,637.9320833333333,22.670833333333334,19.20125,entsoe.eu,0.0,Unknown,hourly-2022.csv,0,24,2022-01-16 00:00:00+00:00,0.0
Kosovo,Kosovo,XK,2022-01-17 00:00:00+00:00,582.83,633.9770833333333,22.987083333333334,20.455833333333334,entsoe.eu,0.0,Unknown,hourly-2022.csv,0,24,2022-01-17 00:00:00+00:00,0.0
Kosovo,Kosovo,XK,2022-01-18 00:00:00+00:00,572.05,623.5558333333333,23.76125,21.883333333333336,entsoe.eu,0.0,Unknown,hourly-2022.csv,0,24,2022-01-18 00:00:00+00:00,0.0
Kosovo,Kosovo,XK,2022-01-19 00:00:00+00:00,568.745,619.2779166666667,24.575833333333335,22.18625,entsoe.eu,0.0,Unknown,hourly-2022.csv,0,24,2022-01-19 00:00:00+00:00,0.0
Kosovo,Kosovo,XK,2022-01-20 00:00:00+00:00,596.4037500000001,648.2275,20.930833333333332,18.633333333333333,entsoe.eu,0.0,Unknown,hourly-2022.csv,0,24,2022-01-20 00:00:00+00:00,0.0
Kosovo,Kosovo,XK,2022-01-21 00:00:00+00:00,547.32375,596.8516666666667,26.99625,25.757499999999997,entsoe.eu,0.0,Unknown,hourly-2022.csv,0,24,2022-01-21 00:00:00+00:00,0.0
Kosovo,Kosovo,XK,2022-01-22 00:00:00+00:00,564.8525000000001,615.6725,24.82041666666667,23.147499999999997,entsoe.eu,0.0,Unknown,hourly-2022.csv,0,24,2022-01-22 00:00:00+00:00,0.0
Kosovo,Kosovo,XK,2022-01-23 00:00:00+00:00,655.7645833333333,710.3895833333332,13.54375,12.034999999999998,entsoe.eu,0.0,Unknown,hourly-2022.csv,0,24,2022-01-23 00:00:00+00:00,0.0
Kosovo,Kosovo,XK,2022-01-24 00:00:00+00:00,623.7229166666667,678.2908333333334,16.760416666666668,15.98375,entsoe.eu,0.0,Unknown,hourly-2022.csv,0,24,2022-01-24 00:00:00+00:00,0.0
Kosovo,Kosovo,XK,2022-01-25 00:00:00+00:00,592.05625,645.8854166666666,20.4325,19.829166666666666,entsoe.eu,0.0,Unknown,hourly-2022.csv,0,24,2022-01-25 00:00:00+00:00,0.0
Kosovo,Kosovo,XK,2022-01-26 00:00:00+00:00,596.6783333333333,650.4166666666666,20.000833333333333,19.380416666666665,entsoe.eu,0.0,Unknown,hourly-2022.csv,0,24,2022-01-26 00:00:00+00:00,0.0
Kosovo,Kosovo,XK,2022-01-27 00:00:00+00:00,609.7829166666667,664.1029166666666,18.322916666666668,17.420833333333334,entsoe.eu,0.0,Unknown,hourly-2022.csv,0,24,2022-01-27 00:00:00+00:00,0.0
Kosovo,Kosovo,XK,2022-01-28 00:00:00+00:00,612.72375,665.9041666666667,18.582916666666662,17.652916666666666,entsoe.eu,0.0,Unknown,hourly-2022.csv,0,24,2022-01-28 00:00:00+00:00,0.0
Kosovo,Kosovo,XK,2022-01-29 00:00:00+00:00,604.8945833333333,657.1620833333333,20.069583333333338,18.827916666666667,entsoe.eu,0.0,Unknown,hourly-2022.csv,0,24,2022-01-29 00:00:00+00:00,0.0
Kosovo,Kosovo,XK,2022-01-30 00:00:00+00:00,648.665,702.7083333333334,14.810833333333331,11.64,entsoe.eu,0.0,Unknown,hourly-2022.csv,0,24,2022-01-30 00:00:00+00:00,0.0
Kosovo,Kosovo,XK,2022-01-31 00:00:00+00:00,592.5229166666667,643.4929166666667,21.574166666666667,20.54875,entsoe.eu,0.0,Unknown,hourly-2022.csv,0,24,2022-01-31 00:00:00+00:00,0.0
Kosovo,Kosovo,XK,2022-02-01 00:00:00+00:00,547.96875,597.10125,27.077916666666667,26.454583333333332,entsoe.eu,0.0,Unknown,hourly-2022.csv,0,24,2022-02-01 00:00:00+00:00,0.0
Kosovo,Kosovo,XK,2022-02-02 00:00:00+00:00,566.2141666666666,617.41,24.262083333333333,23.631666666666664,entsoe.eu,0.0,Unknown,hourly-2022.csv,0,24,2022-02-02 00:00:00+00:00,0.0
Kosovo,Kosovo,XK,2022-02-03 00:00:00+00:00,598.4341666666667,650.57625,20.509583333333335,19.530833333333337,entsoe.eu,0.0,Unknown,hourly-2022.csv,0,24,2022-02-03 00:00:00+00:00,0.0
Kosovo,Kosovo,XK,2022-02-04 00:00:00+00:00,595.6270833333333,649.3270833333333,20.245416666666667,19.542916666666667,entsoe.eu,0.0,Unknown,hourly-2022.csv,0,24,2022-02-04 00:00:00+00:00,0.0
Kosovo,Kosovo,XK,2022-02-05 00:00:00+00:00,643.7845833333333,699.0783333333334,14.712916666666668,12.967916666666667,entsoe.eu,0.0,Unknown,hourly-2022.csv,0,24,2022-02-05 00:00:00+00:00,0.0
Kosovo,Kosovo,XK,2022-02-06 00:00:00+00:00,668.9920833333333,725.0779166666666,11.724583333333332,9.387916666666667,entsoe.eu,0.0,Unknown,hourly-2022.csv,0,24,2022-02-06 00:00:00+00:00,0.0
Kosovo,Kosovo,XK,2022-02-07 00:00:00+00:00,616.6470833333333,669.645,18.243333333333332,17.233333333333334,entsoe.eu,0.0,Unknown,hourly-2022.csv,0,24,2022-02-07 00:00:00+00:00,0.0
Kosovo,Kosovo,XK,2022-02-08 00:00:00+00:00,660.2191666666666,715.5324999999999,12.870833333333332,10.90625,entsoe.eu,0.0,Unknown,hourly-2022.csv,0,24,2022-02-08 00:00:00+00:00,0.0
Kosovo,Kosovo,XK,2022-02-09 00:00:00+00:00,659.2391666666666,714.1687499999999,13.015,11.789583333333333,entsoe.eu,0.0,Unknown,hourly-2022.csv,0,24,2022-02-09 00:00:00+00:00,0.0
Kosovo,Kosovo,XK,2022-02-10 00:00:00+00:00,664.0516666666666,719.1554166666666,12.43625,11.158333333333331,entsoe.eu,0.0,Unknown,hourly-2022.csv,0,24,2022-02-10 00:00:00+00:00,0.0
Kosovo,Kosovo,XK,2022-02-11 00:00:00+00:00,662.45375,718.0612500000001,12.414166666666668,11.345416666666669,entsoe.eu,0.0,Unknown,hourly-2022.csv,0,24,2022-02-11 00:00:00+00:00,0.0
Kosovo,Kosovo,XK,2022-02-12 00:00:00+00:00,662.45875,717.6237500000001,12.814583333333331,10.649583333333334,entsoe.eu,0.0,Unknown,hourly-2022.csv,0,24,2022-02-12 00:00:00+00:00,0.0
Kosovo,Kosovo,XK,2022-02-13 00:00:00+00:00,656.45375,711.7141666666666,13.54,10.637916666666667,entsoe.eu,0.0,Unknown,hourly-2022.csv,0,24,2022-02-13 00:00:00+00:00,0.0
Kosovo,Kosovo,XK,2022-02-14 00:00:00+00:00,621.0429166666667,676.1095833333334,17.22458333333333,16.275000000000002,entsoe.eu,0.0,Unknown,hourly-2022.csv,0,24,2022-02-14 00:00:00+00:00,0.0
Kosovo,Kosovo,XK,2022-02-15 00:00:00+00:00,611.1454166666666,663.8141666666667,19.149583333333332,17.8725,entsoe.eu,0.0,Unknown,hourly-2022.csv,0,24,2022-02-15 00:00:00+00:00,0.0
Kosovo,Kosovo,XK,2022-02-16 00:00:00+00:00,580.6904166666667,631.2866666666666,23.45625,21.27958333333333,entsoe.eu,0.0,Unknown,hourly-2022.csv,0,24,2022-02-16 00:00:00+00:00,0.0
Kosovo,Kosovo,XK,2022-02-17 00:00:00+00:00,676.3541666666666,732.0266666666666,11.027916666666668,9.249583333333334,entsoe.eu,0.0,Unknown,hourly-2022.csv,0,24,2022-02-17 00:00:00+00:00,0.0
Kosovo,Kosovo,XK,2022-02-18 00:00:00+00:00,662.0283333333333,716.8370833333333,12.865,10.998333333333331,entsoe.eu,0.0,Unknown,hourly-2022.csv,0,24,2022-02-18 00:00:00+00:00,0.0
Kosovo,Kosovo,XK,2022-02-19 00:00:00+00:00,662.7937499999999,717.9279166666666,12.764166666666666,10.245416666666667,entsoe.eu,0.0,Unknown,hourly-2022.csv,0,24,2022-02-19 00:00:00+00:00,0.0
Kosovo,Kosovo,XK,2022-02-20 00:00:00+00:00,608.20375,661.0416666666666,19.690833333333337,16.140833333333333,entsoe.eu,0.0,Unknown,hourly-2022.csv,0,24,2022-02-20 00:00:00+00:00,0.0
Kosovo,Kosovo,XK,2022-02-21 00:00:00+00:00,679.5166666666667,735.5033333333334,10.484583333333331,9.05875,entsoe.eu,0.0,Unknown,hourly-2022.csv,0,24,2022-02-21 00:00:00+00:00,0.0
Kosovo,Kosovo,XK,2022-02-22 00:00:00+00:00,663.96875,718.6641666666666,12.51625,11.532916666666669,entsoe.eu,0.0,Unknown,hourly-2022.csv,0,24,2022-02-22 00:00:00+00:00,0.0
Kosovo,Kosovo,XK,2022-02-23 00:00:00+00:00,663.0191666666667,717.2770833333334,12.725416666666666,11.73375,entsoe.eu,0.0,Unknown,hourly-2022.csv,0,24,2022-02-23 00:00:00+00:00,0.0
Kosovo,Kosovo,XK,2022-02-24 00:00:00+00:00,669.0766666666667,724.1233333333333,11.8525,10.207083333333332,entsoe.eu,0.0,Unknown,hourly-2022.csv,0,24,2022-02-24 00:00:00+00:00,0.0
Kosovo,Kosovo,XK,2022-02-25 00:00:00+00:00,665.8091666666667,720.5970833333334,12.425416666666663,10.96875,entsoe.eu,0.0,Unknown,hourly-2022.csv,0,24,2022-02-25 00:00:00+00:00,0.0
Kosovo,Kosovo,XK,2022-02-26 00:00:00+00:00,659.865,714.6720833333334,13.184166666666668,10.980833333333337,entsoe.eu,0.0,Unknown,hourly-2022.csv,0,24,2022-02-26 00:00:00+00:00,0.0
Kosovo,Kosovo,XK,2022-02-27 00:00:00+00:00,654.8445833333334,709.4895833333334,13.8625,11.300416666666663,entsoe.eu,0.0,Unknown,hourly-2022.csv,0,24,2022-02-27 00:00:00+00:00,0.0
Kosovo,Kosovo,XK,2022-02-28 00:00:00+00:00,658.7354166666667,714.1225,12.858333333333334,10.82125,entsoe.eu,0.0,Unknown,hourly-2022.csv,0,24,2022-02-28 00:00:00+00:00,0.0
Kosovo,Kosovo,XK,2022-03-01 00:00:00+00:00,625.2120833333333,678.6666666666666,17.034583333333334,16.062083333333334,entsoe.eu,0.0,Unknown,hourly-2022.csv,0,24,2022-03-01 00:00:00+00:00,0.0
Kosovo,Kosovo,XK,2022-03-02 00:00:00+00:00,609.1629166666667,666.705,16.955000000000002,15.57375,entsoe.eu,0.0,Unknown,hourly-2022.csv,0,24,2022-03-02 00:00:00+00:00,0.0
Kosovo,Kosovo,XK,2022-03-03 00:00:00+00:00,638.1529166666667,693.7670833333333,14.88375,13.235,entsoe.eu,0.0,Unknown,hourly-2022.csv,0,24,2022-03-03 00:00:00+00:00,0.0
Kosovo,Kosovo,XK,2022-03-04 00:00:00+00:00,633.79625,690.5120833333334,14.911666666666669,14.032916666666669,entsoe.eu,0.0,Unknown,hourly-2022.csv,0,24,2022-03-04 00:00:00+00:00,0.0
Kosovo,Kosovo,XK,2022-03-05 00:00:00+00:00,663.1354166666666,719.9558333333333,11.82875,10.846666666666666,entsoe.eu,0.0,Unknown,hourly-2022.csv,0,24,2022-03-05 00:00:00+00:00,0.0
Kosovo,Kosovo,XK,2022-03-06 00:00:00+00:00,688.7800000000001,746.8312500000001,8.775,7.388333333333333,entsoe.eu,0.0,Unknown,hourly-2022.csv,0,24,2022-03-06 00:00:00+00:00,0.0
Kosovo,Kosovo,XK,2022-03-07 00:00:00+00:00,641.75,698.4345833333333,14.369583333333331,13.840000000000002,entsoe.eu,0.0,Unknown,hourly-2022.csv,0,24,2022-03-07 00:00:00+00:00,0.0
Kosovo,Kosovo,XK,2022-03-08 00:00:00+00:00,650.4420833333334,707.3874999999999,13.055416666666666,12.463333333333331,entsoe.eu,0.0,Unknown,hourly-2022.csv,0,24,2022-03-08 00:00:00+00:00,0.0
Kosovo,Kosovo,XK,2022-03-09 00:00:00+00:00,628.4095833333333,685.335,15.42125,14.467083333333331,entsoe.eu,0.0,Unknown,hourly-2022.csv,0,24,2022-03-09 00:00:00+00:00,0.0
Kosovo,Kosovo,XK,2022-03-10 00:00:00+00:00,647.30625,703.78375,13.795833333333334,12.40125,entsoe.eu,0.0,Unknown,hourly-2022.csv,0,24,2022-03-10 00:00:00+00:00,0.0
Kosovo,Kosovo,XK,2022-03-11 00:00:00+00:00,657.7275,712.5658333333334,13.155833333333334,11.783333333333331,entsoe.eu,0.0,Unknown,hourly-2022.csv,0,24,2022-03-11 00:00:00+00:00,0.0
Kosovo,Kosovo,XK,2022-03-12 00:00:00+00:00,669.9025,725.8420833333333,11.577916666666669,9.927083333333334,entsoe.eu,0.0,Unknown,hourly-2022.csv,0,24,2022-03-12 00:00:00+00:00,0.0
Kosovo,Kosovo,XK,2022-03-13 00:00:00+00:00,678.6720833333334,735.2129166666667,10.409583333333334,8.698333333333332,entsoe.eu,0.0,Unknown,hourly-2022.csv,0,24,2022-03-13 00:00:00+00:00,0.0
Kosovo,Kosovo,XK,2022-03-14 00:00:00+00:00,677.58875,735.3112500000001,9.883333333333333,9.209166666666668,entsoe.eu,0.0,Unknown,hourly-2022.csv,0,24,2022-03-14 00:00:00+00:00,0.0
Kosovo,Kosovo,XK,2022-03-15 00:00:00+00:00,675.7383333333333,731.8358333333334,10.725833333333334,10.1775,entsoe.eu,0.0,Unknown,hourly-2022.csv,0,24,2022-03-15 00:00:00+00:00,0.0
Kosovo,Kosovo,XK,2022-03-16 00:00:00+00:00,620.015,674.2295833333334,17.611666666666668,16.44,entsoe.eu,0.0,Unknown,hourly-2022.csv,0,24,2022-03-16 00:00:00+00:00,0.0
Kosovo,Kosovo,XK,2022-03-17 00:00:00+00:00,663.5770833333333,720.6241666666666,11.863333333333337,10.46125,entsoe.eu,0.0,Unknown,hourly-2022.csv,0,24,2022-03-17 00:00:00+00:00,0.0
Kosovo,Kosovo,XK,2022-03-18 00:00:00+00:00,689.6308333333333,747.5416666666666,8.607916666666666,7.437916666666666,entsoe.eu,0.0,Unknown,hourly-2022.csv,0,24,2022-03-18 00:00:00+00:00,0.0
Kosovo,Kosovo,XK,2022-03-19 00:00:00+00:00,684.8404166666666,741.4766666666666,9.642083333333334,7.792916666666667,entsoe.eu,0.0,Unknown,hourly-2022.csv,0,24,2022-03-19 00:00:00+00:00,0.0
Kosovo,Kosovo,XK,2022-03-20 00:00:00+00:00,673.86125,730.0420833333333,11.1375,8.772083333333333,entsoe.eu,0.0,Unknown,hourly-2022.csv,0,24,2022-03-20 00:00:00+00:00,0.0
Kosovo,Kosovo,XK,2022-03-21 00:00:00+00:00,696.9987500000001,753.5404166666667,8.2025,7.360833333333333,entsoe.eu,0.0,Unknown,hourly-2022.csv,0,24,2022-03-21 00:00:00+00:00,0.0
Kosovo,Kosovo,XK,2022-03-22 00:00:00+00:00,665.1237500000001,720.7829166666667,12.059583333333334,10.78125,entsoe.eu,0.0,Unknown,hourly-2022.csv,0,24,2022-03-22 00:00:00+00:00,0.0
Kosovo,Kosovo,XK,2022-03-23 00:00:00+00:00,652.3154166666667,708.25625,13.346666666666666,11.67125,entsoe.eu,0.0,Unknown,hourly-2022.csv,0,24,2022-03-23 00:00:00+00:00,0.0
Kosovo,Kosovo,XK,2022-03-24 00:00:00+00:00,705.3441666666666,763.5725000000001,6.722916666666666,5.547916666666667,entsoe.eu,0.0,Unknown,hourly-2022.csv,0,24,2022-03-24 00:00:00+00:00,0.0
Kosovo,Kosovo,XK,2022-03-25 00:00:00+00:00,681.30375,739.1633333333333,9.497083333333334,7.736666666666667,entsoe.eu,0.0,Unknown,hourly-2022.csv,0,24,2022-03-25 00:00:00+00:00,0.0
Kosovo,Kosovo,XK,2022-03-26 00:00:00+00:00,662.4233333333333,718.57625,12.33,9.460833333333332,entsoe.eu,0.0,Unknown,hourly-2022.csv,0,24,2022-03-26 00:00:00+00:00,0.0
Kosovo,Kosovo,XK,2022-03-27 00:00:00+00:00,636.8066666666667,691.2166666666667,15.69,12.2375,entsoe.eu,0.0,Unknown,hourly-2022.csv,0,24,2022-03-27 00:00:00+00:00,0.0
Kosovo,Kosovo,XK,2022-03-28 00:00:00+00:00,679.78,736.7083333333334,10.14875,7.896666666666667,entsoe.eu,0.0,Unknown,hourly-2022.csv,0,24,2022-03-28 00:00:00+00:00,0.0
Kosovo,Kosovo,XK,2022-03-29 00:00:00+00:00,696.8841666666667,754.76125,7.86875,6.042916666666667,entsoe.eu,0.0,Unknown,hourly-2022.csv,0,24,2022-03-29 00:00:00+00:00,0.0
Kosovo,Kosovo,XK,2022-03-30 00:00:00+00:00,705.2312499999999,764.6420833333333,6.159166666666667,4.910833333333334,entsoe.eu,0.0,Unknown,hourly-2022.csv,0,24,2022-03-30 00:00:00+00:00,0.0
Kosovo,Kosovo,XK,2022-03-31 00:00:00+00:00,681.2141666666666,738.9162500000001,9.4125,8.091666666666667,entsoe.eu,0.0,Unknown,hourly-2022.csv,0,24,2022-03-31 00:00:00+00:00,0.0
Kosovo,Kosovo,XK,2022-04-01 00:00:00+00:00,695.5629166666666,751.6995833333334,8.599583333333333,7.862916666666667,entsoe.eu,0.0,Unknown,hourly-2022.csv,0,24,2022-04-01 00:00:00+00:00,0.0
Kosovo,Kosovo,XK,2022-04-02 00:00:00+00:00,689.0845833333333,744.5358333333334,9.447916666666666,8.835416666666667,entsoe.eu,0.0,Unknown,hourly-2022.csv,0,24,2022-04-02 00:00:00+00:00,0.0
Kosovo,Kosovo,XK,2022-04-03 00:00:00+00:00,655.2837499999999,709.0158333333334,13.878333333333332,12.309166666666668,entsoe.eu,0.0,Unknown,hourly-2022.csv,0,24,2022-04-03 00:00:00+00:00,0.0
Kosovo,Kosovo,XK,2022-04-04 00:00:00+00:00,636.2158333333333,688.8241666666667,16.254583333333333,15.215833333333334,entsoe.eu,0.0,Unknown,hourly-2022.csv,0,24,2022-04-04 00:00:00+00:00,0.0
Kosovo,Kosovo,XK,2022-04-05 00:00:00+00:00,653.4908333333334,706.8670833333334,14.087916666666668,12.883333333333333,entsoe.eu,0.0,Unknown,hourly-2022.csv,0,24,2022-04-05 00:00:00+00:00,0.0
Kosovo,Kosovo,XK,2022-04-06 00:00:00+00:00,679.6016666666667,734.2683333333333,10.964166666666666,9.479166666666666,entsoe.eu,0.0,Unknown,hourly-2022.csv,0,24,2022-04-06 00:00:00+00:00,0.0
Kosovo,Kosovo,XK,2022-04-07 00:00:00+00:00,696.4220833333334,752.3658333333333,8.609583333333333,7.471666666666667,entsoe.eu,0.0,Unknown,hourly-2022.csv,0,24,2022-04-07 00:00:00+00:00,0.0
Kosovo,Kosovo,XK,2022-04-08 00:00:00+00:00,702.0666666666666,758.3383333333333,7.867083333333333,6.701666666666667,entsoe.eu,0.0,Unknown,hourly-2022.csv,0,24,2022-04-08 00:00:00+00:00,0.0
Kosovo,Kosovo,XK,2022-04-09 00:00:00+00:00,673.7162500000001,728.5083333333333,11.467916666666667,10.207916666666668,entsoe.eu,0.0,Unknown,hourly-2022.csv,0,24,2022-04-09 00:00:00+00:00,0.0
Kosovo,Kosovo,XK,2022-04-10 00:00:00+00:00,665.6891666666667,720.02875,12.466666666666669,11.32625,entsoe.eu,0.0,Unknown,hourly-2022.csv,0,24,2022-04-10 00:00:00+00:00,0.0
Kosovo,Kosovo,XK,2022-04-11 00:00:00+00:00,665.2254166666667,718.7341666666666,12.869583333333331,10.919583333333334,entsoe.eu,0.0,Unknown,hourly-2022.csv,0,24,2022-04-11 00:00:00+00:00,0.0
Kosovo,Kosovo,XK,2022-04-12 00:00:00+00:00,681.9025,736.7004166666667,10.63875,8.925833333333333,entsoe.eu,0.0,Unknown,hourly-2022.csv,0,24,2022-04-12 00:00:00+00:00,0.0
