Datetime (UTC),Country,Zone name,Zone id,Carbon intensity gCO₂eq/kWh (direct),Carbon intensity gCO₂eq/kWh (Life cycle),Carbon-free energy percentage (CFE%),Renewable energy percentage (RE%),Data source,Data estimated,Data estimation method
2021-01-01T00:00:00.000000,Kosovo,Kosovo,XK,587.92,637.02,22.63,22.36,Electricity Maps Estimation,true,ESTIMATED_TIME_SLICER_AVERAGE
2021-01-01T01:00:00.000000,Kosovo,Kosovo,XK,595.72,645.26,21.6,21.41,Electricity Maps Estimation,true,ESTIMATED_TIME_SLICER_AVERAGE
2021-01-01T02:00:00.000000,Kosovo,Kosovo,XK,597.69,647.2,21.36,21.32,Electricity Maps Estimation,true,ESTIMATED_TIME_SLICER_AVERAGE
2021-01-01T03:00:00.000000,Kosovo,Kosovo,XK,599.9,649.52,21.07,21.07,Electricity Maps Estimation,true,ESTIMATED_TIME_SLICER_AVERAGE
2021-01-01T04:00:00.000000,Kosovo,Kosovo,XK,604.68,654.6,20.44,20.44,Electricity Maps Estimation,true,ESTIMATED_TIME_SLICER_AVERAGE
2021-01-01T05:00:00.000000,Kosovo,Kosovo,XK,701.33,757.95,7.7,7.3,Electricity Maps Estimation,true,ESTIMATED_TIME_SLICER_AVERAGE
2021-01-01T06:00:00.000000,Kosovo,Kosovo,XK,701.46,758.11,7.67,7.36,Electricity Maps Estimation,true,ESTIMATED_TIME_SLICER_AVERAGE
2021-01-01T07:00:00.000000,Kosovo,Kosovo,XK,713.16,770.77,6.11,5.61,Electricity Maps Estimation,true,ESTIMATED_TIME_SLICER_AVERAGE
2021-01-01T08:00:00.000000,Kosovo,Kosovo,XK,702.01,758.94,7.6,6.91,Electricity Maps Estimation,true,ESTIMATED_TIME_SLICER_AVERAGE
2021-01-01T09:00:00.000000,Kosovo,Kosovo,XK,685.73,741.58,9.78,8.87,Electricity Maps Estimation,true,ESTIMATED_TIME_SLICER_AVERAGE
2021-01-01T10:00:00.000000,Kosovo,Kosovo,XK,680.95,736.46,10.41,9.37,Electricity Maps Estimation,true,ESTIMATED_TIME_SLICER_AVERAGE
2021-01-01T11:00:00.000000,Kosovo,Kosovo,XK,679.09,734.47,10.64,9.65,Electricity Maps Estimation,true,ESTIMATED_TIME_SLICER_AVERAGE
2021-01-01T12:00:00.000000,Kosovo,Kosovo,XK,689.99,746.06,9.2,8.32,Electricity Maps Estimation,true,ESTIMATED_TIME_SLICER_AVERAGE
2021-01-01T13:00:00.000000,Kosovo,Kosovo,XK,689.14,745.13,9.32,8.5,Electricity Maps Estimation,true,ESTIMATED_TIME_SLICER_AVERAGE
2021-01-01T14:00:00.000000,Kosovo,Kosovo,XK,669.82,724.45,11.85,11.19,Electricity Maps Estimation,true,ESTIMATED_TIME_SLICER_AVERAGE
2021-01-01T15:00:00.000000,Kosovo,Kosovo,XK,613.86,664.75,19.19,18.83,Electricity Maps Estimation,true,ESTIMATED_TIME_SLICER_AVERAGE
2021-01-01T16:00:00.000000,Kosovo,Kosovo,XK,592.61,642.13,21.98,21.65,Electricity Maps Estimation,true,ESTIMATED_TIME_SLICER_AVERAGE
2021-01-01T17:00:00.000000,Kosovo,Kosovo,XK,597.15,646.95,21.39,21.08,Electricity Maps Estimation,true,ESTIMATED_TIME_SLICER_AVERAGE
2021-01-01T18:00:00.000000,Kosovo,Kosovo,XK,598.72,648.65,21.18,20.85,Electricity Maps Estimation,true,ESTIMATED_TIME_SLICER_AVERAGE
2021-01-01T19:00:00.000000,Kosovo,Kosovo,XK,615.64,666.74,18.95,18.56,Electricity Maps Estimation,true,ESTIMATED_TIME_SLICER_AVERAGE
2021-01-01T20:00:00.000000,Kosovo,Kosovo,XK,631.37,683.51,16.91,16.43,Electricity Maps Estimation,true,ESTIMATED_TIME_SLICER_AVERAGE
2021-01-01T21:00:00.000000,Kosovo,Kosovo,XK,626.35,678.19,17.56,17.13,Electricity Maps Estimation,true,ESTIMATED_TIME_SLICER_AVERAGE
2021-01-01T22:00:00.000000,Kosovo,Kosovo,XK,618.35,669.64,18.61,18.21,Electricity Maps Estimation,true,ESTIMATED_TIME_SLICER_AVERAGE
2021-01-01T23:00:00.000000,Kosovo,Kosovo,XK,567.59,615.4,25.34,25.09,Electricity Maps Estimation,true,ESTIMATED_TIME_SLICER_AVERAGE
2021-01-02T00:00:00.000000,Kosovo,Kosovo,XK,571.07,619.01,24.86,24.73,Electricity Maps Estimation,true,ESTIMATED_TIME_SLICER_AVERAGE
2021-01-02T01:00:00.000000,Kosovo,Kosovo,XK,583.14,631.77,23.27,23.22,Electricity Maps Estimation,true,ESTIMATED_TIME_SLICER_AVERAGE
2021-01-02T02:00:00.000000,Kosovo,Kosovo,XK,567.88,615.42,25.28,25.28,Electricity Maps Estimation,true,ESTIMATED_TIME_SLICER_AVERAGE
2021-01-02T03:00:00.000000,Kosovo,Kosovo,XK,571.15,618.9,24.85,24.85,Electricity Maps Estimation,true,ESTIMATED_TIME_SLICER_AVERAGE
2021-01-02T04:00:00.000000,Kosovo,Kosovo,XK,571.78,619.58,24.77,24.76,Electricity Maps Estimation,true,ESTIMATED_TIME_SLICER_AVERAGE
2021-01-02T05:00:00.000000,Kosovo,Kosovo,XK,618.58,669.55,18.59,18.59,Electricity Maps Estimation,true,ESTIMATED_TIME_SLICER_AVERAGE
2021-01-02T06:00:00.000000,Kosovo,Kosovo,XK,615.04,665.74,19.06,19.06,Electricity Maps Estimation,true,ESTIMATED_TIME_SLICER_AVERAGE
2021-01-02T07:00:00.000000,Kosovo,Kosovo,XK,606.75,656.93,20.16,20.12,Electricity Maps Estimation,true,ESTIMATED_TIME_SLICER_AVERAGE
2021-01-02T08:00:00.000000,Kosovo,Kosovo,XK,600.53,650.33,20.98,20.88,Electricity Maps Estimation,true,ESTIMATED_TIME_SLICER_AVERAGE
2021-01-02T09:00:00.000000,Kosovo,Kosovo,XK,578.05,627.67,23.62,23.53,Electricity Maps Estimation,true,ESTIMATED_TIME_SLICER_AVERAGE
2021-01-02T10:00:00.000000,Kosovo,Kosovo,XK,574.55,624.36,23.98,23.88,Electricity Maps Estimation,true,ESTIMATED_TIME_SLICER_AVERAGE
2021-01-02T11:00:00.000000,Kosovo,Kosovo,XK,575.45,625.34,23.84,23.75,Electricity Maps Estimation,true,ESTIMATED_TIME_SLICER_AVERAGE
2021-01-02T12:00:00.000000,Kosovo,Kosovo,XK,584.23,634.82,22.65,22.56,Electricity Maps Estimation,true,ESTIMATED_TIME_SLICER_AVERAGE
2021-01-02T13:00:00.000000,Kosovo,Kosovo,XK,582.33,632.89,22.89,22.79,Electricity Maps Estimation,true,ESTIMATED_TIME_SLICER_AVERAGE
2021-01-02T14:00:00.000000,Kosovo,Kosovo,XK,563.01,612.31,25.4,25.36,Electricity Maps Estimation,true,ESTIMATED_TIME_SLICER_AVERAGE
2021-01-02T15:00:00.000000,Kosovo,Kosovo,XK,538.2,585.9,28.6,28.54,Electricity Maps Estimation,true,ESTIMATED_TIME_SLICER_AVERAGE
2021-01-02T16:00:00.000000,Kosovo,Kosovo,XK,568.91,616.73,25.16,24.92,Electricity Maps Estimation,true,ESTIMATED_TIME_SLICER_AVERAGE
2021-01-02T17:00:00.000000,Kosovo,Kosovo,XK,587.15,636.17,22.77,22.44,Electricity Maps Estimation,true,ESTIMATED_TIME_SLICER_AVERAGE
2021-01-02T18:00:00.000000,Kosovo,Kosovo,XK,602.19,652.2,20.79,20.45,Electricity Maps Estimation,true,ESTIMATED_TIME_SLICER_AVERAGE
2021-01-02T19:00:00.000000,Kosovo,Kosovo,XK,615.37,666.24,19.06,18.68,Electricity Maps Estimation,true,ESTIMATED_TIME_SLICER_AVERAGE
2021-01-02T20:00:00.000000,Kosovo,Kosovo,XK,623.3,674.79,18.04,17.54,Electricity Maps Estimation,true,ESTIMATED_TIME_SLICER_AVERAGE
2021-01-02T21:00:00.000000,Kosovo,Kosovo,XK,628.23,680.08,17.39,16.77,Electricity Maps Estimation,true,ESTIMATED_TIME_SLICER_AVERAGE
2021-01-02T22:00:00.000000,Kosovo,Kosovo,XK,630.62,682.67,17.05,16.43,Electricity Maps Estimation,true,ESTIMATED_TIME_SLICER_AVERAGE
2021-01-02T23:00:00.000000,Kosovo,Kosovo,XK,655.56,709.18,13.7,13.39,Electricity Maps Estimation,true,ESTIMATED_TIME_SLICER_AVERAGE
2021-01-03T00:00:00.000000,Kosovo,Kosovo,XK,666.48,720.66,12.32,12.07,Electricity Maps Estimation,true,ESTIMATED_TIME_SLICER_AVERAGE
2021-01-03T01:00:00.000000,Kosovo,Kosovo,XK,689.67,745.27,9.27,9.1,Electricity Maps Estimation,true,ESTIMATED_TIME_SLICER_AVERAGE
2021-01-03T02:00:00.000000,Kosovo,Kosovo,XK,721.36,778.94,5.1,4.99,Electricity Maps Estimation,true,ESTIMATED_TIME_SLICER_AVERAGE
2021-01-03T03:00:00.000000,Kosovo,Kosovo,XK,730.13,788.29,3.94,3.85,Electricity Maps Estimation,true,ESTIMATED_TIME_SLICER_AVERAGE
2021-01-03T04:00:00.000000,Kosovo,Kosovo,XK,746.01,805.23,1.85,1.71,Electricity Maps Estimation,true,ESTIMATED_TIME_SLICER_AVERAGE
2021-01-03T05:00:00.000000,Kosovo,Kosovo,XK,721.41,779.11,5.08,4.86,Electricity Maps Estimation,true,ESTIMATED_TIME_SLICER_AVERAGE
2021-01-03T06:00:00.000000,Kosovo,Kosovo,XK,704.6,761.28,7.29,7.0,Electricity Maps Estimation,true,ESTIMATED_TIME_SLICER_AVERAGE
2021-01-03T07:00:00.000000,Kosovo,Kosovo,XK,690.19,745.92,9.2,8.9,Electricity Maps Estimation,true,ESTIMATED_TIME_SLICER_AVERAGE
2021-01-03T08:00:00.000000,Kosovo,Kosovo,XK,669.15,723.51,11.98,11.63,Electricity Maps Estimation,true,ESTIMATED_TIME_SLICER_AVERAGE
2021-01-03T09:00:00.000000,Kosovo,Kosovo,XK,647.57,700.53,14.83,14.46,Electricity Maps Estimation,true,ESTIMATED_TIME_SLICER_AVERAGE
2021-01-03T10:00:00.000000,Kosovo,Kosovo,XK,640.1,692.57,15.8,15.46,Electricity Maps Estimation,true,ESTIMATED_TIME_SLICER_AVERAGE
2021-01-03T11:00:00.000000,Kosovo,Kosovo,XK,655.42,708.9,13.79,13.43,Electricity Maps Estimation,true,ESTIMATED_TIME_SLICER_AVERAGE
2021-01-03T12:00:00.000000,Kosovo,Kosovo,XK,652.64,705.9,14.14,13.87,Electricity Maps Estimation,true,ESTIMATED_TIME_SLICER_AVERAGE
2021-01-03T13:00:00.000000,Kosovo,Kosovo,XK,637.64,689.95,16.1,15.94,Electricity Maps Estimation,true,ESTIMATED_TIME_SLICER_AVERAGE
2021-01-03T14:00:00.000000,Kosovo,Kosovo,XK,566.84,614.6,25.4,25.31,Electricity Maps Estimation,true,ESTIMATED_TIME_SLICER_AVERAGE
2021-01-03T15:00:00.000000,Kosovo,Kosovo,XK,511.0,555.08,32.75,32.69,Electricity Maps Estimation,true,ESTIMATED_TIME_SLICER_AVERAGE
2021-01-03T16:00:00.000000,Kosovo,Kosovo,XK,505.78,549.53,33.45,33.32,Electricity Maps Estimation,true,ESTIMATED_TIME_SLICER_AVERAGE
2021-01-03T17:00:00.000000,Kosovo,Kosovo,XK,507.89,551.74,33.17,33.04,Electricity Maps Estimation,true,ESTIMATED_TIME_SLICER_AVERAGE
2021-01-03T18:00:00.000000,Kosovo,Kosovo,XK,560.17,607.46,26.28,26.18,Electricity Maps Estimation,true,ESTIMATED_TIME_SLICER_AVERAGE
2021-01-03T19:00:00.000000,Kosovo,Kosovo,XK,573.18,621.3,24.57,24.49,Electricity Maps Estimation,true,ESTIMATED_TIME_SLICER_AVERAGE
2021-01-03T20:00:00.000000,Kosovo,Kosovo,XK,586.57,635.57,22.81,22.69,Electricity Maps Estimation,true,ESTIMATED_TIME_SLICER_AVERAGE
2021-01-03T21:00:00.000000,Kosovo,Kosovo,XK,595.44,645.02,21.66,21.43,Electricity Maps Estimation,true,ESTIMATED_TIME_SLICER_AVERAGE
2021-01-03T22:00:00.000000,Kosovo,Kosovo,XK,608.04,658.41,20.0,19.72,Electricity Maps Estimation,true,ESTIMATED_TIME_SLICER_AVERAGE
2021-01-03T23:00:00.000000,Kosovo,Kosovo,XK,613.21,663.89,19.3,19.26,Electricity Maps Estimation,true,ESTIMATED_TIME_SLICER_AVERAGE
2021-01-04T00:00:00.000000,Kosovo,Kosovo,XK,656.85,710.38,13.55,13.55,Electricity Maps Estimation,true,ESTIMATED_TIME_SLICER_AVERAGE
2021-01-04T01:00:00.000000,Kosovo,Kosovo,XK,683.55,738.76,10.04,10.04,Electricity Maps Estimation,true,ESTIMATED_TIME_SLICER_AVERAGE
2021-01-04T02:00:00.000000,Kosovo,Kosovo,XK,695.56,751.44,8.47,8.47,Electricity Maps Estimation,true,ESTIMATED_TIME_SLICER_AVERAGE
2021-01-04T03:00:00.000000,Kosovo,Kosovo,XK,694.73,750.51,8.59,8.59,Electricity Maps Estimation,true,ESTIMATED_TIME_SLICER_AVERAGE
2021-01-04T04:00:00.000000,Kosovo,Kosovo,XK,691.07,746.7,9.06,9.06,Electricity Maps Estimation,true,ESTIMATED_TIME_SLICER_AVERAGE
2021-01-04T05:00:00.000000,Kosovo,Kosovo,XK,695.62,751.58,8.47,8.41,Electricity Maps Estimation,true,ESTIMATED_TIME_SLICER_AVERAGE
2021-01-04T06:00:00.000000,Kosovo,Kosovo,XK,649.76,702.73,14.49,14.49,Electricity Maps Estimation,true,ESTIMATED_TIME_SLICER_AVERAGE
2021-01-04T07:00:00.000000,Kosovo,Kosovo,XK,593.07,642.39,21.95,21.95,Electricity Maps Estimation,true,ESTIMATED_TIME_SLICER_AVERAGE
2021-01-04T08:00:00.000000,Kosovo,Kosovo,XK,561.64,608.92,26.09,26.09,Electricity Maps Estimation,true,ESTIMATED_TIME_SLICER_AVERAGE
2021-01-04T09:00:00.000000,Kosovo,Kosovo,XK,552.91,599.66,27.23,27.23,Electricity Maps Estimation,true,ESTIMATED_TIME_SLICER_AVERAGE
2021-01-04T10:00:00.000000,Kosovo,Kosovo,XK,554.36,601.22,27.05,27.02,Electricity Maps Estimation,true,ESTIMATED_TIME_SLICER_AVERAGE
2021-01-04T11:00:00.000000,Kosovo,Kosovo,XK,547.75,594.14,27.92,27.89,Electricity Maps Estimation,true,ESTIMATED_TIME_SLICER_AVERAGE
2021-01-04T12:00:00.000000,Kosovo,Kosovo,XK,562.1,609.44,26.02,25.97,Electricity Maps Estimation,true,ESTIMATED_TIME_SLICER_AVERAGE
2021-01-04T13:00:00.000000,Kosovo,Kosovo,XK,563.96,611.4,25.79,25.74,Electricity Maps Estimation,true,ESTIMATED_TIME_SLICER_AVERAGE
2021-01-04T14:00:00.000000,Kosovo,Kosovo,XK,569.85,617.68,25.03,24.92,Electricity Maps Estimation,true,ESTIMATED_TIME_SLICER_AVERAGE
2021-01-04T15:00:00.000000,Kosovo,Kosovo,XK,565.99,613.57,25.54,25.41,Electricity Maps Estimation,true,ESTIMATED_TIME_SLICER_AVERAGE
2021-01-04T16:00:00.000000,Kosovo,Kosovo,XK,561.43,608.72,26.15,25.95,Electricity Maps Estimation,true,ESTIMATED_TIME_SLICER_AVERAGE
2021-01-04T17:00:00.000000,Kosovo,Kosovo,XK,578.52,626.91,23.9,23.67,Electricity Maps Estimation,true,ESTIMATED_TIME_SLICER_AVERAGE
2021-01-04T18:00:00.000000,Kosovo,Kosovo,XK,586.86,635.81,22.81,22.56,Electricity Maps Estimation,true,ESTIMATED_TIME_SLICER_AVERAGE
2021-01-04T19:00:00.000000,Kosovo,Kosovo,XK,632.82,684.89,16.77,16.31,Electricity Maps Estimation,true,ESTIMATED_TIME_SLICER_AVERAGE
2021-01-04T20:00:00.000000,Kosovo,Kosovo,XK,646.15,699.2,15.03,14.37,Electricity Maps Estimation,true,ESTIMATED_TIME_SLICER_AVERAGE
2021-01-04T21:00:00.000000,Kosovo,Kosovo,XK,640.0,692.83,15.73,14.84,Electricity Maps Estimation,true,ESTIMATED_TIME_SLICER_AVERAGE
2021-01-04T22:00:00.000000,Kosovo,Kosovo,XK,657.06,710.78,13.59,12.95,Electricity Maps Estimation,true,ESTIMATED_TIME_SLICER_AVERAGE
2021-01-04T23:00:00.000000,Kosovo,Kosovo,XK,689.7,745.88,9.02,8.12,Electricity Maps Estimation,true,ESTIMATED_TIME_SLICER_AVERAGE
2021-01-05T00:00:00.000000,Kosovo,Kosovo,XK,721.15,778.87,5.17,4.68,Electricity Maps Estimation,true,ESTIMATED_TIME_SLICER_AVERAGE
2021-01-05T01:00:00.000000,Kosovo,Kosovo,XK,725.61,783.66,4.57,4.16,Electricity Maps Estimation,true,ESTIMATED_TIME_SLICER_AVERAGE
2021-01-05T02:00:00.000000,Kosovo,Kosovo,XK,722.36,780.22,4.99,4.61,Electricity Maps Estimation,true,ESTIMATED_TIME_SLICER_AVERAGE
2021-01-05T03:00:00.000000,Kosovo,Kosovo,XK,724.17,782.18,4.76,4.35,Electricity Maps Estimation,true,ESTIMATED_TIME_SLICER_AVERAGE
2021-01-05T04:00:00.000000,Kosovo,Kosovo,XK,720.45,778.19,5.26,4.78,Electricity Maps Estimation,true,ESTIMATED_TIME_SLICER_AVERAGE
2021-01-05T05:00:00.000000,Kosovo,Kosovo,XK,718.89,776.45,5.43,5.14,Electricity Maps Estimation,true,ESTIMATED_TIME_SLICER_AVERAGE
2021-01-05T06:00:00.000000,Kosovo,Kosovo,XK,694.53,750.46,8.62,8.46,Electricity Maps Estimation,true,ESTIMATED_TIME_SLICER_AVERAGE
2021-01-05T07:00:00.000000,Kosovo,Kosovo,XK,583.45,632.02,23.23,23.23,Electricity Maps Estimation,true,ESTIMATED_TIME_SLICER_AVERAGE
2021-01-05T08:00:00.000000,Kosovo,Kosovo,XK,565.24,612.64,25.63,25.61,Electricity Maps Estimation,true,ESTIMATED_TIME_SLICER_AVERAGE
2021-01-05T09:00:00.000000,Kosovo,Kosovo,XK,559.63,606.66,26.36,26.36,Electricity Maps Estimation,true,ESTIMATED_TIME_SLICER_AVERAGE
2021-01-05T10:00:00.000000,Kosovo,Kosovo,XK,555.82,602.62,26.86,26.86,Electricity Maps Estimation,true,ESTIMATED_TIME_SLICER_AVERAGE
2021-01-05T11:00:00.000000,Kosovo,Kosovo,XK,560.61,607.7,26.24,26.24,Electricity Maps Estimation,true,ESTIMATED_TIME_SLICER_AVERAGE
2021-01-05T12:00:00.000000,Kosovo,Kosovo,XK,560.34,607.43,26.27,26.27,Electricity Maps Estimation,true,ESTIMATED_TIME_SLICER_AVERAGE
2021-01-05T13:00:00.000000,Kosovo,Kosovo,XK,543.81,589.82,28.45,28.45,Electricity Maps Estimation,true,ESTIMATED_TIME_SLICER_AVERAGE
2021-01-05T14:00:00.000000,Kosovo,Kosovo,XK,553.14,599.76,27.22,27.21,Electricity Maps Estimation,true,ESTIMATED_TIME_SLICER_AVERAGE
2021-01-05T15:00:00.000000,Kosovo,Kosovo,XK,543.63,589.65,28.47,28.42,Electricity Maps Estimation,true,ESTIMATED_TIME_SLICER_AVERAGE
2021-01-05T16:00:00.000000,Kosovo,Kosovo,XK,533.5,578.9,29.81,29.72,Electricity Maps Estimation,true,ESTIMATED_TIME_SLICER_AVERAGE
2021-01-05T17:00:00.000000,Kosovo,Kosovo,XK,551.0,597.53,27.52,27.37,Electricity Maps Estimation,true,ESTIMATED_TIME_SLICER_AVERAGE
2021-01-05T18:00:00.000000,Kosovo,Kosovo,XK,555.06,601.87,26.98,26.84,Electricity Maps Estimation,true,ESTIMATED_TIME_SLICER_AVERAGE
2021-01-05T19:00:00.000000,Kosovo,Kosovo,XK,591.46,640.67,22.2,21.99,Electricity Maps Estimation,true,ESTIMATED_TIME_SLICER_AVERAGE
2021-01-05T20:00:00.000000,Kosovo,Kosovo,XK,616.54,667.43,18.91,18.6,Electricity Maps Estimation,true,ESTIMATED_TIME_SLICER_AVERAGE
2021-01-05T21:00:00.000000,Kosovo,Kosovo,XK,597.84,647.48,21.37,21.06,Electricity Maps Estimation,true,ESTIMATED_TIME_SLICER_AVERAGE
2021-01-05T22:00:00.000000,Kosovo,Kosovo,XK,605.8,655.99,20.31,19.99,Electricity Maps Estimation,true,ESTIMATED_TIME_SLICER_AVERAGE
2021-01-05T23:00:00.000000,Kosovo,Kosovo,XK,641.45,693.92,15.61,15.42,Electricity Maps Estimation,true,ESTIMATED_TIME_SLICER_AVERAGE
2021-01-06T00:00:00.000000,Kosovo,Kosovo,XK,649.58,702.51,14.53,14.45,Electricity Maps Estimation,true,ESTIMATED_TIME_SLICER_AVERAGE
2021-01-06T01:00:00.000000,Kosovo,Kosovo,XK,647.75,700.57,14.78,14.71,Electricity Maps Estimation,true,ESTIMATED_TIME_SLICER_AVERAGE
2021-01-06T02:00:00.000000,Kosovo,Kosovo,XK,654.35,707.57,13.9,13.87,Electricity Maps Estimation,true,ESTIMATED_TIME_SLICER_AVERAGE
2021-01-06T03:00:00.000000,Kosovo,Kosovo,XK,657.04,710.37,13.55,13.55,Electricity Maps Estimation,true,ESTIMATED_TIME_SLICER_AVERAGE
2021-01-06T04:00:00.000000,Kosovo,Kosovo,XK,639.55,691.75,15.85,15.85,Electricity Maps Estimation,true,ESTIMATED_TIME_SLICER_AVERAGE
2021-01-06T05:00:00.000000,Kosovo,Kosovo,XK,608.79,659.0,19.9,19.9,Electricity Maps Estimation,true,ESTIMATED_TIME_SLICER_AVERAGE
2021-01-06T06:00:00.000000,Kosovo,Kosovo,XK,604.58,654.52,20.45,20.45,Electricity Maps Estimation,true,ESTIMATED_TIME_SLICER_AVERAGE
2021-01-06T07:00:00.000000,Kosovo,Kosovo,XK,540.55,586.34,28.88,28.88,Electricity Maps Estimation,true,ESTIMATED_TIME_SLICER_AVERAGE
2021-01-06T08:00:00.000000,Kosovo,Kosovo,XK,509.31,553.07,32.99,32.99,Electricity Maps Estimation,true,ESTIMATED_TIME_SLICER_AVERAGE
2021-01-06T09:00:00.000000,Kosovo,Kosovo,XK,508.4,552.12,33.11,33.11,Electricity Maps Estimation,true,ESTIMATED_TIME_SLICER_AVERAGE
2021-01-06T10:00:00.000000,Kosovo,Kosovo,XK,510.32,554.16,32.85,32.85,Electricity Maps Estimation,true,ESTIMATED_TIME_SLICER_AVERAGE
2021-01-06T11:00:00.000000,Kosovo,Kosovo,XK,517.27,561.56,31.94,31.94,Electricity Maps Estimation,true,ESTIMATED_TIME_SLICER_AVERAGE
2021-01-06T12:00:00.000000,Kosovo,Kosovo,XK,503.45,548.44,33.3,33.3,Electricity Maps Estimation,true,ESTIMATED_TIME_SLICER_AVERAGE
2021-01-06T13:00:00.000000,Kosovo,Kosovo,XK,497.76,542.73,33.91,33.91,Electricity Maps Estimation,true,ESTIMATED_TIME_SLICER_AVERAGE
2021-01-06T14:00:00.000000,Kosovo,Kosovo,XK,478.79,522.5,36.44,36.44,Electricity Maps Estimation,true,ESTIMATED_TIME_SLICER_AVERAGE
2021-01-06T15:00:00.000000,Kosovo,Kosovo,XK,512.87,556.86,32.52,32.52,Electricity Maps Estimation,true,ESTIMATED_TIME_SLICER_AVERAGE
2021-01-06T16:00:00.000000,Kosovo,Kosovo,XK,543.06,589.25,28.43,28.43,Electricity Maps Estimation,true,ESTIMATED_TIME_SLICER_AVERAGE
2021-01-06T17:00:00.000000,Kosovo,Kosovo,XK,550.01,596.46,27.6,27.59,Electricity Maps Estimation,true,ESTIMATED_TIME_SLICER_AVERAGE
2021-01-06T18:00:00.000000,Kosovo,Kosovo,XK,555.82,602.61,26.86,26.84,Electricity Maps Estimation,true,ESTIMATED_TIME_SLICER_AVERAGE
2021-01-06T19:00:00.000000,Kosovo,Kosovo,XK,602.3,652.3,20.7,20.6,Electricity Maps Estimation,true,ESTIMATED_TIME_SLICER_AVERAGE
2021-01-06T20:00:00.000000,Kosovo,Kosovo,XK,644.48,697.5,15.06,14.9,Electricity Maps Estimation,true,ESTIMATED_TIME_SLICER_AVERAGE
2021-01-06T21:00:00.000000,Kosovo,Kosovo,XK,639.15,691.98,15.71,15.37,Electricity Maps Estimation,true,ESTIMATED_TIME_SLICER_AVERAGE
2021-01-06T22:00:00.000000,Kosovo,Kosovo,XK,649.92,703.25,14.41,14.07,Electricity Maps Estimation,true,ESTIMATED_TIME_SLICER_AVERAGE
2021-01-06T23:00:00.000000,Kosovo,Kosovo,XK,618.53,669.43,18.61,18.56,Electricity Maps Estimation,true,ESTIMATED_TIME_SLICER_AVERAGE
2021-01-07T00:00:00.000000,Kosovo,Kosovo,XK,650.4,703.37,14.42,14.38,Electricity Maps Estimation,true,ESTIMATED_TIME_SLICER_AVERAGE
2021-01-07T01:00:00.000000,Kosovo,Kosovo,XK,664.68,718.57,12.54,12.5,Electricity Maps Estimation,true,ESTIMATED_TIME_SLICER_AVERAGE
2021-01-07T02:00:00.000000,Kosovo,Kosovo,XK,667.48,721.55,12.17,12.13,Electricity Maps Estimation,true,ESTIMATED_TIME_SLICER_AVERAGE
2021-01-07T03:00:00.000000,Kosovo,Kosovo,XK,668.31,722.41,12.06,12.04,Electricity Maps Estimation,true,ESTIMATED_TIME_SLICER_AVERAGE
2021-01-07T04:00:00.000000,Kosovo,Kosovo,XK,677.87,732.65,10.8,10.75,Electricity Maps Estimation,true,ESTIMATED_TIME_SLICER_AVERAGE
2021-01-07T05:00:00.000000,Kosovo,Kosovo,XK,720.39,778.04,5.2,5.12,Electricity Maps Estimation,true,ESTIMATED_TIME_SLICER_AVERAGE
2021-01-07T06:00:00.000000,Kosovo,Kosovo,XK,729.15,787.28,4.05,3.96,Electricity Maps Estimation,true,ESTIMATED_TIME_SLICER_AVERAGE
2021-01-07T07:00:00.000000,Kosovo,Kosovo,XK,617.32,668.5,18.59,18.59,Electricity Maps Estimation,true,ESTIMATED_TIME_SLICER_AVERAGE
2021-01-07T08:00:00.000000,Kosovo,Kosovo,XK,589.97,639.59,22.09,22.07,Electricity Maps Estimation,true,ESTIMATED_TIME_SLICER_AVERAGE
2021-01-07T09:00:00.000000,Kosovo,Kosovo,XK,590.93,640.84,21.87,21.81,Electricity Maps Estimation,true,ESTIMATED_TIME_SLICER_AVERAGE
2021-01-07T10:00:00.000000,Kosovo,Kosovo,XK,602.32,653.39,20.16,19.97,Electricity Maps Estimation,true,ESTIMATED_TIME_SLICER_AVERAGE
2021-01-07T11:00:00.000000,Kosovo,Kosovo,XK,607.68,658.54,19.76,19.62,Electricity Maps Estimation,true,ESTIMATED_TIME_SLICER_AVERAGE
2021-01-07T12:00:00.000000,Kosovo,Kosovo,XK,625.86,677.7,17.5,17.32,Electricity Maps Estimation,true,ESTIMATED_TIME_SLICER_AVERAGE
2021-01-07T13:00:00.000000,Kosovo,Kosovo,XK,616.06,667.12,18.85,18.67,Electricity Maps Estimation,true,ESTIMATED_TIME_SLICER_AVERAGE
2021-01-07T14:00:00.000000,Kosovo,Kosovo,XK,601.54,651.66,20.75,20.57,Electricity Maps Estimation,true,ESTIMATED_TIME_SLICER_AVERAGE
2021-01-07T15:00:00.000000,Kosovo,Kosovo,XK,594.85,644.6,21.59,21.4,Electricity Maps Estimation,true,ESTIMATED_TIME_SLICER_AVERAGE
2021-01-07T16:00:00.000000,Kosovo,Kosovo,XK,589.25,638.44,22.43,22.2,Electricity Maps Estimation,true,ESTIMATED_TIME_SLICER_AVERAGE
2021-01-07T17:00:00.000000,Kosovo,Kosovo,XK,603.85,653.97,20.52,20.26,Electricity Maps Estimation,true,ESTIMATED_TIME_SLICER_AVERAGE
2021-01-07T18:00:00.000000,Kosovo,Kosovo,XK,597.53,647.2,21.36,21.12,Electricity Maps Estimation,true,ESTIMATED_TIME_SLICER_AVERAGE
