Datetime (UTC),Country,Zone name,Zone id,Carbon intensity gCO₂eq/kWh (direct),Carbon intensity gCO₂eq/kWh (Life cycle),Carbon-free energy percentage (CFE%),Renewable energy percentage (RE%),Data source,Data estimated,Data estimation method
2022-01-02T00:00:00.000000,Kosovo,Kosovo,XK,591.91,642.95,22.46,16.81,entsoe.eu,false,""
2022-01-02T01:00:00.000000,Kosovo,Kosovo,XK,611.1,663.5,19.86,14.49,entsoe.eu,false,""
2022-01-02T02:00:00.000000,Kosovo,Kosovo,XK,628.95,682.49,17.44,12.68,entsoe.eu,false,""
2022-01-02T03:00:00.000000,Kosovo,Kosovo,XK,635.34,689.56,16.62,11.81,entsoe.eu,false,""
2022-01-02T04:00:00.000000,Kosovo,Kosovo,XK,628.55,682.75,17.59,12.14,entsoe.eu,false,""
2022-01-02T05:00:00.000000,Kosovo,Kosovo,XK,610.43,663.25,19.98,14.99,entsoe.eu,false,""
2022-01-02T06:00:00.000000,Kosovo,Kosovo,XK,596.22,648.27,21.8,16.81,entsoe.eu,false,""
2022-01-02T07:00:00.000000,Kosovo,Kosovo,XK,577.98,628.75,24.13,19.14,entsoe.eu,false,""
2022-01-02T08:00:00.000000,Kosovo,Kosovo,XK,567.24,617.4,25.4,20.76,entsoe.eu,false,""
2022-01-02T09:00:00.000000,Kosovo,Kosovo,XK,577.79,628.51,24.04,19.26,entsoe.eu,false,""
2022-01-02T10:00:00.000000,Kosovo,Kosovo,XK,579.33,630.44,23.71,19.2,entsoe.eu,false,""
2022-01-02T11:00:00.000000,Kosovo,Kosovo,XK,588.0,639.55,22.53,18.26,entsoe.eu,false,""
2022-01-02T12:00:00.000000,Kosovo,Kosovo,XK,602.83,655.19,20.47,16.79,entsoe.eu,false,""
2022-01-02T13:00:00.000000,Kosovo,Kosovo,XK,609.12,661.39,19.76,16.15,entsoe.eu,false,""
2022-01-02T14:00:00.000000,Kosovo,Kosovo,XK,607.44,659.38,19.97,17.1,entsoe.eu,false,""
2022-01-02T15:00:00.000000,Kosovo,Kosovo,XK,550.38,598.3,27.51,25.29,entsoe.eu,false,""
2022-01-02T16:00:00.000000,Kosovo,Kosovo,XK,542.29,589.44,28.61,26.48,entsoe.eu,false,""
2022-01-02T17:00:00.000000,Kosovo,Kosovo,XK,547.98,595.56,27.88,25.43,entsoe.eu,false,""
2022-01-02T18:00:00.000000,Kosovo,Kosovo,XK,558.66,606.94,26.54,23.78,entsoe.eu,false,""
2022-01-02T19:00:00.000000,Kosovo,Kosovo,XK,563.68,612.34,25.89,22.84,entsoe.eu,false,""
2022-01-02T20:00:00.000000,Kosovo,Kosovo,XK,559.31,608.21,26.33,22.78,entsoe.eu,false,""
2022-01-02T21:00:00.000000,Kosovo,Kosovo,XK,558.35,607.34,26.49,22.25,entsoe.eu,false,""
2022-01-02T22:00:00.000000,Kosovo,Kosovo,XK,552.22,600.85,27.49,22.33,entsoe.eu,false,""
2022-01-02T23:00:00.000000,Kosovo,Kosovo,XK,560.17,609.23,26.56,21.09,entsoe.eu,false,""
2022-01-03T00:00:00.000000,Kosovo,Kosovo,XK,584.43,634.87,23.37,18.4,entsoe.eu,false,""
2022-01-03T01:00:00.000000,Kosovo,Kosovo,XK,600.04,651.65,21.18,16.45,entsoe.eu,false,""
2022-01-03T02:00:00.000000,Kosovo,Kosovo,XK,619.95,672.79,18.52,13.97,entsoe.eu,false,""
2022-01-03T03:00:00.000000,Kosovo,Kosovo,XK,627.26,680.63,17.49,12.99,entsoe.eu,false,""
2022-01-03T04:00:00.000000,Kosovo,Kosovo,XK,618.86,671.55,18.65,14.29,entsoe.eu,false,""
2022-01-03T05:00:00.000000,Kosovo,Kosovo,XK,612.08,663.86,19.51,16.24,entsoe.eu,false,""
2022-01-03T06:00:00.000000,Kosovo,Kosovo,XK,608.23,660.91,19.57,15.86,entsoe.eu,false,""
2022-01-03T07:00:00.000000,Kosovo,Kosovo,XK,578.94,629.81,23.34,19.93,entsoe.eu,false,""
2022-01-03T08:00:00.000000,Kosovo,Kosovo,XK,540.56,589.81,28.02,24.63,entsoe.eu,false,""
2022-01-03T09:00:00.000000,Kosovo,Kosovo,XK,534.13,583.4,28.73,25.23,entsoe.eu,false,""
2022-01-03T10:00:00.000000,Kosovo,Kosovo,XK,537.4,586.76,28.36,24.76,entsoe.eu,false,""
2022-01-03T11:00:00.000000,Kosovo,Kosovo,XK,547.61,597.68,27.0,23.39,entsoe.eu,false,""
2022-01-03T12:00:00.000000,Kosovo,Kosovo,XK,551.05,601.14,26.66,22.97,entsoe.eu,false,""
2022-01-03T13:00:00.000000,Kosovo,Kosovo,XK,550.56,600.64,26.64,23.26,entsoe.eu,false,""
2022-01-03T14:00:00.000000,Kosovo,Kosovo,XK,546.16,596.06,27.12,23.83,entsoe.eu,false,""
2022-01-03T15:00:00.000000,Kosovo,Kosovo,XK,524.64,572.69,30.06,27.12,entsoe.eu,false,""
2022-01-03T16:00:00.000000,Kosovo,Kosovo,XK,498.52,544.99,33.43,30.4,entsoe.eu,false,""
2022-01-03T17:00:00.000000,Kosovo,Kosovo,XK,503.83,550.67,32.75,29.6,entsoe.eu,false,""
2022-01-03T18:00:00.000000,Kosovo,Kosovo,XK,507.97,555.02,32.28,28.98,entsoe.eu,false,""
2022-01-03T19:00:00.000000,Kosovo,Kosovo,XK,519.07,566.22,31.21,27.68,entsoe.eu,false,""
2022-01-03T20:00:00.000000,Kosovo,Kosovo,XK,538.16,585.57,29.44,25.29,entsoe.eu,false,""
2022-01-03T21:00:00.000000,Kosovo,Kosovo,XK,538.08,585.82,29.44,24.42,entsoe.eu,false,""
2022-01-03T22:00:00.000000,Kosovo,Kosovo,XK,547.4,595.63,28.24,22.92,entsoe.eu,false,""
2022-01-03T23:00:00.000000,Kosovo,Kosovo,XK,579.57,630.08,23.89,18.51,entsoe.eu,false,""
2022-01-04T00:00:00.000000,Kosovo,Kosovo,XK,601.41,653.37,20.97,15.76,entsoe.eu,false,""
2022-01-04T01:00:00.000000,Kosovo,Kosovo,XK,630.03,683.69,17.18,12.47,entsoe.eu,false,""
2022-01-04T02:00:00.000000,Kosovo,Kosovo,XK,641.83,696.33,15.61,11.13,entsoe.eu,false,""
2022-01-04T03:00:00.000000,Kosovo,Kosovo,XK,640.87,695.18,15.73,11.57,entsoe.eu,false,""
2022-01-04T04:00:00.000000,Kosovo,Kosovo,XK,642.69,696.95,15.57,11.74,entsoe.eu,false,""
2022-01-04T05:00:00.000000,Kosovo,Kosovo,XK,647.36,701.37,14.9,12.53,entsoe.eu,false,""
2022-01-04T06:00:00.000000,Kosovo,Kosovo,XK,591.38,641.31,22.06,21.33,entsoe.eu,false,""
2022-01-04T07:00:00.000000,Kosovo,Kosovo,XK,535.4,583.97,28.41,27.51,entsoe.eu,false,""
2022-01-04T08:00:00.000000,Kosovo,Kosovo,XK,508.93,556.96,31.44,30.02,entsoe.eu,false,""
2022-01-04T09:00:00.000000,Kosovo,Kosovo,XK,504.06,551.63,32.19,30.65,entsoe.eu,false,""
2022-01-04T10:00:00.000000,Kosovo,Kosovo,XK,513.44,562.45,30.6,28.92,entsoe.eu,false,""
2022-01-04T11:00:00.000000,Kosovo,Kosovo,XK,519.41,568.09,30.15,28.52,entsoe.eu,false,""
2022-01-04T12:00:00.000000,Kosovo,Kosovo,XK,523.78,573.38,29.24,27.72,entsoe.eu,false,""
2022-01-04T13:00:00.000000,Kosovo,Kosovo,XK,518.67,566.37,30.55,29.52,entsoe.eu,false,""
2022-01-04T14:00:00.000000,Kosovo,Kosovo,XK,510.66,557.67,31.62,30.71,entsoe.eu,false,""
2022-01-04T15:00:00.000000,Kosovo,Kosovo,XK,484.81,529.07,35.53,34.66,entsoe.eu,false,""
2022-01-04T16:00:00.000000,Kosovo,Kosovo,XK,503.51,549.64,32.83,31.23,entsoe.eu,false,""
2022-01-04T17:00:00.000000,Kosovo,Kosovo,XK,518.08,564.15,31.45,29.5,entsoe.eu,false,""
2022-01-04T18:00:00.000000,Kosovo,Kosovo,XK,535.79,582.59,29.42,27.11,entsoe.eu,false,""
2022-01-04T19:00:00.000000,Kosovo,Kosovo,XK,557.04,605.85,26.58,23.21,entsoe.eu,false,""
2022-01-04T20:00:00.000000,Kosovo,Kosovo,XK,561.49,609.88,26.49,22.8,entsoe.eu,false,""
2022-01-04T21:00:00.000000,Kosovo,Kosovo,XK,561.94,610.57,26.3,22.54,entsoe.eu,false,""
2022-01-04T22:00:00.000000,Kosovo,Kosovo,XK,566.26,615.17,25.71,21.85,entsoe.eu,false,""
2022-01-04T23:00:00.000000,Kosovo,Kosovo,XK,579.47,629.17,24.21,19.22,entsoe.eu,false,""
2022-01-05T00:00:00.000000,Kosovo,Kosovo,XK,601.55,652.46,21.3,16.92,entsoe.eu,false,""
2022-01-05T01:00:00.000000,Kosovo,Kosovo,XK,627.02,679.57,17.83,14.11,entsoe.eu,false,""
2022-01-05T02:00:00.000000,Kosovo,Kosovo,XK,640.97,694.29,15.91,12.68,entsoe.eu,false,""
2022-01-05T03:00:00.000000,Kosovo,Kosovo,XK,643.73,697.24,15.53,12.5,entsoe.eu,false,""
2022-01-05T04:00:00.000000,Kosovo,Kosovo,XK,645.67,699.36,15.23,12.27,entsoe.eu,false,""
2022-01-05T05:00:00.000000,Kosovo,Kosovo,XK,643.25,696.53,15.45,13.61,entsoe.eu,false,""
2022-01-05T06:00:00.000000,Kosovo,Kosovo,XK,573.9,623.91,24.01,22.32,entsoe.eu,false,""
2022-01-05T07:00:00.000000,Kosovo,Kosovo,XK,533.04,582.11,28.78,26.39,entsoe.eu,false,""
2022-01-05T08:00:00.000000,Kosovo,Kosovo,XK,504.04,552.68,32.05,29.21,entsoe.eu,false,""
2022-01-05T09:00:00.000000,Kosovo,Kosovo,XK,505.83,555.4,31.49,28.52,entsoe.eu,false,""
2022-01-05T10:00:00.000000,Kosovo,Kosovo,XK,505.5,555.55,31.3,28.26,entsoe.eu,false,""
2022-01-05T11:00:00.000000,Kosovo,Kosovo,XK,507.36,558.09,30.74,27.88,entsoe.eu,false,""
2022-01-05T12:00:00.000000,Kosovo,Kosovo,XK,520.72,571.79,29.19,26.39,entsoe.eu,false,""
2022-01-05T13:00:00.000000,Kosovo,Kosovo,XK,540.79,591.89,27.07,24.28,entsoe.eu,false,""
2022-01-05T14:00:00.000000,Kosovo,Kosovo,XK,539.43,589.19,27.7,25.39,entsoe.eu,false,""
2022-01-05T15:00:00.000000,Kosovo,Kosovo,XK,512.81,560.18,31.38,29.55,entsoe.eu,false,""
2022-01-05T16:00:00.000000,Kosovo,Kosovo,XK,507.88,554.28,32.37,30.36,entsoe.eu,false,""
2022-01-05T17:00:00.000000,Kosovo,Kosovo,XK,512.99,559.31,31.87,29.87,entsoe.eu,false,""
2022-01-05T18:00:00.000000,Kosovo,Kosovo,XK,513.53,560.55,31.55,29.2,entsoe.eu,false,""
2022-01-05T19:00:00.000000,Kosovo,Kosovo,XK,528.34,576.28,29.77,26.92,entsoe.eu,false,""
2022-01-05T20:00:00.000000,Kosovo,Kosovo,XK,541.29,588.07,29.17,26.18,entsoe.eu,false,""
2022-01-05T21:00:00.000000,Kosovo,Kosovo,XK,555.99,603.59,27.25,24.13,entsoe.eu,false,""
2022-01-05T22:00:00.000000,Kosovo,Kosovo,XK,564.28,612.51,26.19,22.64,entsoe.eu,false,""
2022-01-05T23:00:00.000000,Kosovo,Kosovo,XK,592.75,643.44,22.09,18.71,entsoe.eu,false,""
2022-01-06T00:00:00.000000,Kosovo,Kosovo,XK,615.52,667.81,19.01,15.69,entsoe.eu,false,""
2022-01-06T01:00:00.000000,Kosovo,Kosovo,XK,641.86,695.83,15.59,12.36,entsoe.eu,false,""
2022-01-06T02:00:00.000000,Kosovo,Kosovo,XK,667.47,723.0,12.18,9.49,entsoe.eu,false,""
2022-01-06T03:00:00.000000,Kosovo,Kosovo,XK,676.67,732.99,10.9,8.39,entsoe.eu,false,""
2022-01-06T04:00:00.000000,Kosovo,Kosovo,XK,686.38,742.71,9.66,8.05,entsoe.eu,false,""
2022-01-06T05:00:00.000000,Kosovo,Kosovo,XK,692.33,748.67,8.83,8.05,entsoe.eu,false,""
2022-01-06T06:00:00.000000,Kosovo,Kosovo,XK,626.98,681.22,16.4,15.96,entsoe.eu,false,""
2022-01-06T07:00:00.000000,Kosovo,Kosovo,XK,526.68,580.14,27.06,26.5,entsoe.eu,false,""
2022-01-06T08:00:00.000000,Kosovo,Kosovo,XK,508.0,561.2,29.16,28.26,entsoe.eu,false,""
2022-01-06T09:00:00.000000,Kosovo,Kosovo,XK,519.95,572.95,28.18,26.88,entsoe.eu,false,""
2022-01-06T10:00:00.000000,Kosovo,Kosovo,XK,527.22,579.99,27.54,26.2,entsoe.eu,false,""
2022-01-06T11:00:00.000000,Kosovo,Kosovo,XK,559.61,613.24,23.81,22.28,entsoe.eu,false,""
2022-01-06T12:00:00.000000,Kosovo,Kosovo,XK,555.21,609.82,23.73,22.4,entsoe.eu,false,""
2022-01-06T13:00:00.000000,Kosovo,Kosovo,XK,564.39,618.86,22.72,21.57,entsoe.eu,false,""
2022-01-06T14:00:00.000000,Kosovo,Kosovo,XK,533.19,588.73,25.07,24.18,entsoe.eu,false,""
2022-01-06T15:00:00.000000,Kosovo,Kosovo,XK,517.03,572.92,26.4,25.64,entsoe.eu,false,""
2022-01-06T16:00:00.000000,Kosovo,Kosovo,XK,529.36,583.35,26.32,24.97,entsoe.eu,false,""
2022-01-06T17:00:00.000000,Kosovo,Kosovo,XK,541.51,595.74,25.02,23.76,entsoe.eu,false,""
2022-01-06T18:00:00.000000,Kosovo,Kosovo,XK,553.82,607.79,24.03,22.49,entsoe.eu,false,""
2022-01-06T19:00:00.000000,Kosovo,Kosovo,XK,590.12,642.59,21.25,19.45,entsoe.eu,false,""
2022-01-06T20:00:00.000000,Kosovo,Kosovo,XK,598.83,650.46,20.92,18.87,entsoe.eu,false,""
2022-01-06T21:00:00.000000,Kosovo,Kosovo,XK,587.47,637.63,22.57,20.77,entsoe.eu,false,""
2022-01-06T22:00:00.000000,Kosovo,Kosovo,XK,610.38,662.39,19.65,16.82,entsoe.eu,false,""
2022-01-06T23:00:00.000000,Kosovo,Kosovo,XK,635.01,687.85,16.61,14.04,entsoe.eu,false,""
2022-01-07T00:00:00.000000,Kosovo,Kosovo,XK,640.86,693.86,16.07,13.46,entsoe.eu,false,""
2022-01-07T01:00:00.000000,Kosovo,Kosovo,XK,654.84,708.91,13.93,12.01,entsoe.eu,false,""
2022-01-07T02:00:00.000000,Kosovo,Kosovo,XK,670.27,725.4,11.87,10.1,entsoe.eu,false,""
2022-01-07T03:00:00.000000,Kosovo,Kosovo,XK,671.32,726.61,11.68,9.97,entsoe.eu,false,""
2022-01-07T04:00:00.000000,Kosovo,Kosovo,XK,667.13,722.4,12.11,10.61,entsoe.eu,false,""
2022-01-07T05:00:00.000000,Kosovo,Kosovo,XK,666.02,721.13,12.25,11.09,entsoe.eu,false,""
2022-01-07T06:00:00.000000,Kosovo,Kosovo,XK,639.91,693.16,15.65,14.87,entsoe.eu,false,""
2022-01-07T07:00:00.000000,Kosovo,Kosovo,XK,584.86,634.31,22.93,22.3,entsoe.eu,false,""
2022-01-07T08:00:00.000000,Kosovo,Kosovo,XK,567.23,615.73,25.22,24.33,entsoe.eu,false,""
2022-01-07T09:00:00.000000,Kosovo,Kosovo,XK,558.38,606.39,26.42,25.18,entsoe.eu,false,""
2022-01-07T10:00:00.000000,Kosovo,Kosovo,XK,556.81,604.87,26.61,25.05,entsoe.eu,false,""
2022-01-07T11:00:00.000000,Kosovo,Kosovo,XK,559.85,608.16,26.2,24.75,entsoe.eu,false,""
2022-01-07T12:00:00.000000,Kosovo,Kosovo,XK,561.25,609.59,26.02,24.71,entsoe.eu,false,""
2022-01-07T13:00:00.000000,Kosovo,Kosovo,XK,568.84,617.6,25.04,23.73,entsoe.eu,false,""
2022-01-07T14:00:00.000000,Kosovo,Kosovo,XK,563.19,611.41,25.81,24.74,entsoe.eu,false,""
2022-01-07T15:00:00.000000,Kosovo,Kosovo,XK,535.45,582.11,29.29,28.3,entsoe.eu,false,""
2022-01-07T16:00:00.000000,Kosovo,Kosovo,XK,515.81,561.25,31.83,30.89,entsoe.eu,false,""
2022-01-07T17:00:00.000000,Kosovo,Kosovo,XK,540.29,587.3,28.62,27.43,entsoe.eu,false,""
2022-01-07T18:00:00.000000,Kosovo,Kosovo,XK,551.94,599.63,27.17,25.74,entsoe.eu,false,""
2022-01-07T19:00:00.000000,Kosovo,Kosovo,XK,587.62,638.74,22.24,19.84,entsoe.eu,false,""
2022-01-07T20:00:00.000000,Kosovo,Kosovo,XK,597.93,648.67,21.71,18.43,entsoe.eu,false,""
2022-01-07T21:00:00.000000,Kosovo,Kosovo,XK,595.89,646.17,21.91,18.98,entsoe.eu,false,""
2022-01-07T22:00:00.000000,Kosovo,Kosovo,XK,609.28,660.5,20.26,16.84,entsoe.eu,false,""
2022-01-07T23:00:00.000000,Kosovo,Kosovo,XK,597.7,648.27,21.94,17.51,entsoe.eu,false,""
2022-01-08T00:00:00.000000,Kosovo,Kosovo,XK,605.94,657.19,20.61,16.57,entsoe.eu,false,""
2022-01-08T01:00:00.000000,Kosovo,Kosovo,XK,623.08,675.48,18.28,14.51,entsoe.eu,false,""
2022-01-08T02:00:00.000000,Kosovo,Kosovo,XK,633.91,687.17,16.83,13.05,entsoe.eu,false,""
2022-01-08T03:00:00.000000,Kosovo,Kosovo,XK,635.89,689.32,16.61,12.83,entsoe.eu,false,""
2022-01-08T04:00:00.000000,Kosovo,Kosovo,XK,634.64,687.68,16.89,13.29,entsoe.eu,false,""
2022-01-08T05:00:00.000000,Kosovo,Kosovo,XK,637.12,690.59,16.45,13.22,entsoe.eu,false,""
2022-01-08T06:00:00.000000,Kosovo,Kosovo,XK,640.68,694.33,15.88,13.09,entsoe.eu,false,""
2022-01-08T07:00:00.000000,Kosovo,Kosovo,XK,598.6,649.38,21.36,18.97,entsoe.eu,false,""
2022-01-08T08:00:00.000000,Kosovo,Kosovo,XK,564.0,612.4,25.99,23.59,entsoe.eu,false,""
2022-01-08T09:00:00.000000,Kosovo,Kosovo,XK,537.05,583.74,29.42,27.32,entsoe.eu,false,""
2022-01-08T10:00:00.000000,Kosovo,Kosovo,XK,534.98,581.56,29.66,27.62,entsoe.eu,false,""
2022-01-08T11:00:00.000000,Kosovo,Kosovo,XK,543.67,590.85,28.53,26.37,entsoe.eu,false,""
2022-01-08T12:00:00.000000,Kosovo,Kosovo,XK,546.02,593.42,28.22,26.07,entsoe.eu,false,""
2022-01-08T13:00:00.000000,Kosovo,Kosovo,XK,547.08,594.58,28.06,25.98,entsoe.eu,false,""
2022-01-08T14:00:00.000000,Kosovo,Kosovo,XK,543.55,590.7,28.57,26.45,entsoe.eu,false,""
2022-01-08T15:00:00.000000,Kosovo,Kosovo,XK,517.92,563.34,31.87,30.06,entsoe.eu,false,""
2022-01-08T16:00:00.000000,Kosovo,Kosovo,XK,511.58,556.55,32.67,30.91,entsoe.eu,false,""
2022-01-08T17:00:00.000000,Kosovo,Kosovo,XK,526.73,572.67,30.76,28.7,entsoe.eu,false,""
2022-01-08T18:00:00.000000,Kosovo,Kosovo,XK,542.81,589.75,28.73,26.43,entsoe.eu,false,""
2022-01-08T19:00:00.000000,Kosovo,Kosovo,XK,556.43,604.27,26.96,24.52,entsoe.eu,false,""
2022-01-08T20:00:00.000000,Kosovo,Kosovo,XK,581.63,631.5,23.88,20.19,entsoe.eu,false,""
2022-01-08T21:00:00.000000,Kosovo,Kosovo,XK,567.1,616.03,26.02,21.58,entsoe.eu,false,""
2022-01-08T22:00:00.000000,Kosovo,Kosovo,XK,565.15,613.91,26.3,21.62,entsoe.eu,false,""
2022-01-08T23:00:00.000000,Kosovo,Kosovo,XK,573.95,623.52,25.03,19.82,entsoe.eu,false,""
2022-01-09T00:00:00.000000,Kosovo,Kosovo,XK,597.2,648.01,21.82,17.48,entsoe.eu,false,""
2022-01-09T01:00:00.000000,Kosovo,Kosovo,XK,613.05,665.1,19.53,15.63,entsoe.eu,false,""
2022-01-09T02:00:00.000000,Kosovo,Kosovo,XK,620.77,673.92,18.34,14.16,entsoe.eu,false,""
2022-01-09T03:00:00.000000,Kosovo,Kosovo,XK,627.84,681.59,17.36,13.2,entsoe.eu,false,""
2022-01-09T04:00:00.000000,Kosovo,Kosovo,XK,629.93,683.53,17.2,13.08,entsoe.eu,false,""
2022-01-09T05:00:00.000000,Kosovo,Kosovo,XK,622.94,676.02,18.09,14.34,entsoe.eu,false,""
2022-01-09T06:00:00.000000,Kosovo,Kosovo,XK,620.23,672.61,18.61,15.16,entsoe.eu,false,""
2022-01-09T07:00:00.000000,Kosovo,Kosovo,XK,621.88,674.22,18.35,15.51,entsoe.eu,false,""
2022-01-09T08:00:00.000000,Kosovo,Kosovo,XK,589.57,639.86,22.56,19.82,entsoe.eu,false,""
2022-01-09T09:00:00.000000,Kosovo,Kosovo,XK,560.71,609.18,26.31,23.65,entsoe.eu,false,""
2022-01-09T10:00:00.000000,Kosovo,Kosovo,XK,538.93,585.87,29.14,26.9,entsoe.eu,false,""
2022-01-09T11:00:00.000000,Kosovo,Kosovo,XK,544.54,591.85,28.44,25.95,entsoe.eu,false,""
2022-01-09T12:00:00.000000,Kosovo,Kosovo,XK,550.84,598.64,27.6,25.07,entsoe.eu,false,""
2022-01-09T13:00:00.000000,Kosovo,Kosovo,XK,554.99,603.12,27.02,24.55,entsoe.eu,false,""
2022-01-09T14:00:00.000000,Kosovo,Kosovo,XK,562.1,610.66,26.1,23.63,entsoe.eu,false,""
2022-01-09T15:00:00.000000,Kosovo,Kosovo,XK,534.07,580.73,29.7,27.75,entsoe.eu,false,""
2022-01-09T16:00:00.000000,Kosovo,Kosovo,XK,518.75,564.17,31.75,30.02,entsoe.eu,false,""
2022-01-09T17:00:00.000000,Kosovo,Kosovo,XK,523.75,569.42,31.12,29.37,entsoe.eu,false,""
2022-01-09T18:00:00.000000,Kosovo,Kosovo,XK,533.23,579.54,29.88,27.95,entsoe.eu,false,""
2022-01-09T19:00:00.000000,Kosovo,Kosovo,XK,539.31,586.21,29.11,26.76,entsoe.eu,false,""
2022-01-09T20:00:00.000000,Kosovo,Kosovo,XK,559.21,607.57,26.61,23.56,entsoe.eu,false,""
2022-01-09T21:00:00.000000,Kosovo,Kosovo,XK,558.61,606.65,27.06,23.19,entsoe.eu,false,""
2022-01-09T22:00:00.000000,Kosovo,Kosovo,XK,562.93,610.9,26.86,22.47,entsoe.eu,false,""
2022-01-09T23:00:00.000000,Kosovo,Kosovo,XK,573.3,622.13,25.37,20.68,entsoe.eu,false,""
2022-01-10T00:00:00.000000,Kosovo,Kosovo,XK,606.18,657.32,20.81,16.57,entsoe.eu,false,""
2022-01-10T01:00:00.000000,Kosovo,Kosovo,XK,618.55,670.25,19.17,15.34,entsoe.eu,false,""
2022-01-10T02:00:00.000000,Kosovo,Kosovo,XK,627.32,679.62,17.96,14.54,entsoe.eu,false,""
2022-01-10T03:00:00.000000,Kosovo,Kosovo,XK,639.9,693.14,16.14,13.25,entsoe.eu,false,""
2022-01-10T04:00:00.000000,Kosovo,Kosovo,XK,649.71,703.54,14.85,12.16,entsoe.eu,false,""
2022-01-10T05:00:00.000000,Kosovo,Kosovo,XK,594.91,645.46,21.56,20.24,entsoe.eu,false,""
2022-01-10T06:00:00.000000,Kosovo,Kosovo,XK,488.04,531.05,35.68,35.27,entsoe.eu,false,""
2022-01-10T07:00:00.000000,Kosovo,Kosovo,XK,445.67,491.9,38.48,37.74,entsoe.eu,false,""
2022-01-10T08:00:00.000000,Kosovo,Kosovo,XK,420.76,465.12,41.93,41.31,entsoe.eu,false,""
2022-01-10T09:00:00.000000,Kosovo,Kosovo,XK,411.19,454.81,43.35,42.68,entsoe.eu,false,""
2022-01-10T10:00:00.000000,Kosovo,Kosovo,XK,402.38,444.44,44.99,44.35,entsoe.eu,false,""
2022-01-10T11:00:00.000000,Kosovo,Kosovo,XK,405.33,447.37,44.7,44.08,entsoe.eu,false,""
2022-01-10T12:00:00.000000,Kosovo,Kosovo,XK,429.68,474.72,40.91,40.32,entsoe.eu,false,""
2022-01-10T13:00:00.000000,Kosovo,Kosovo,XK,427.05,471.57,41.39,40.84,entsoe.eu,false,""
2022-01-10T14:00:00.000000,Kosovo,Kosovo,XK,441.48,486.28,39.69,38.85,entsoe.eu,false,""
2022-01-10T15:00:00.000000,Kosovo,Kosovo,XK,443.71,487.96,39.69,38.58,entsoe.eu,false,""
2022-01-10T16:00:00.000000,Kosovo,Kosovo,XK,439.98,482.85,40.66,39.28,entsoe.eu,false,""
